,depth,node_lat,node_lng
232,3,28.0,151.0
233,3,28.0,152.0
234,3,28.0,153.0
235,3,29.0,144.0
236,3,29.0,145.0
237,3,29.0,146.0
238,3,29.0,149.0
239,3,29.0,150.0
240,3,29.0,151.0
241,3,29.0,152.0
242,3,29.0,153.0
243,3,30.0,144.0
244,3,30.0,145.0
245,3,30.0,146.0
246,3,30.0,147.0
247,3,30.0,148.0
248,3,30.0,149.0
249,3,30.0,150.0
250,3,30.0,151.0
251,3,30.0,152.0
252,3,30.0,153.0
253,3,31.0,141.0
254,3,31.0,143.0
255,3,31.0,144.0
256,3,31.0,145.0
257,3,31.0,146.0
258,3,31.0,147.0
259,3,31.0,148.0
260,3,31.0,149.0
261,3,31.0,150.0
262,3,31.0,151.0
263,3,31.0,152.0
264,3,31.0,153.0
265,3,32.0,141.0
266,3,32.0,143.0
267,3,32.0,144.0
268,3,32.0,145.0
269,3,32.0,146.0
270,3,32.0,147.0
271,3,32.0,148.0
272,3,32.0,149.0
273,3,32.0,150.0
274,3,32.0,151.0
275,3,32.0,152.0
276,3,32.0,153.0
277,3,33.0,129.0
278,3,33.0,130.0
279,3,33.0,136.0
280,3,33.0,141.0
281,3,33.0,142.0
282,3,33.0,144.0
283,3,33.0,145.0
284,3,33.0,146.0
285,3,33.0,147.0
286,3,33.0,148.0
287,3,33.0,149.0
288,3,33.0,150.0
289,3,33.0,151.0
290,3,33.0,152.0
291,3,33.0,153.0
292,3,34.0,144.0
293,3,34.0,145.0
294,3,34.0,146.0
295,3,34.0,147.0
296,3,34.0,148.0
297,3,34.0,149.0
298,3,34.0,150.0
299,3,34.0,151.0
300,3,34.0,152.0
301,3,34.0,153.0
302,3,35.0,130.0
303,3,35.0,131.0
304,3,35.0,132.0
305,3,35.0,143.0
306,3,35.0,144.0
307,3,35.0,145.0
308,3,35.0,146.0
309,3,35.0,147.0
310,3,35.0,148.0
311,3,35.0,149.0
312,3,35.0,150.0
313,3,35.0,151.0
314,3,35.0,152.0
315,3,35.0,153.0
316,3,36.0,130.0
317,3,36.0,131.0
318,3,36.0,132.0
319,3,36.0,133.0
320,3,36.0,135.0
321,3,36.0,145.0
322,3,36.0,146.0
323,3,36.0,147.0
324,3,36.0,148.0
325,3,36.0,149.0
326,3,36.0,150.0
327,3,36.0,151.0
328,3,36.0,152.0
329,3,36.0,153.0
330,3,37.0,136.0
331,3,37.0,137.0
332,3,37.0,141.0
333,3,37.0,142.0
334,3,37.0,143.0
335,3,37.0,146.0
336,3,37.0,147.0
337,3,37.0,148.0
338,3,37.0,149.0
339,3,37.0,150.0
340,3,37.0,151.0
341,3,37.0,152.0
342,3,37.0,153.0
343,3,38.0,139.0
344,3,38.0,141.0
345,3,38.0,142.0
346,3,38.0,147.0
347,3,38.0,148.0
348,3,38.0,149.0
349,3,38.0,150.0
350,3,38.0,151.0
351,3,38.0,152.0
352,3,39.0,137.0
353,3,39.0,138.0
354,3,39.0,144.0
355,3,39.0,147.0
356,3,39.0,148.0
357,3,39.0,149.0
358,3,39.0,150.0
359,3,39.0,151.0
360,3,39.0,152.0
361,3,40.0,148.0
362,3,41.0,141.0
363,4,20.0,129.0
364,4,21.0,130.0
365,4,21.0,133.0
366,4,21.0,136.0
367,4,21.0,145.0
368,4,24.0,144.0
369,4,25.0,125.0
370,4,25.0,142.0
371,4,25.0,143.0
372,4,26.0,126.0
373,4,26.0,127.0
374,4,26.0,141.0
375,4,26.0,145.0
376,4,26.0,149.0
377,4,26.0,150.0
378,4,27.0,125.0
379,4,27.0,141.0
380,4,27.0,142.0
381,4,27.0,149.0
382,4,27.0,150.0
383,4,28.0,150.0
384,4,29.0,130.0
385,4,29.0,147.0
386,4,29.0,148.0
387,4,29.0,154.0
388,4,29.0,155.0
389,4,30.0,131.0
390,4,30.0,154.0
391,4,30.0,155.0
392,4,30.0,161.0
393,4,30.0,162.0
394,4,31.0,154.0
395,4,31.0,155.0
396,4,31.0,156.0
