,depth,node_lat,node_lng
93,4,-45.0,151.0
94,4,-44.0,152.0
95,4,-44.0,143.0
96,4,-42.0,143.0
97,4,-40.0,148.0
98,4,-42.0,148.0
99,4,-42.0,150.0
100,4,-41.0,150.0
101,4,-41.0,153.0
102,4,-39.0,153.0
103,4,-39.0,154.0
104,4,-41.0,155.0
105,4,-39.0,147.0
106,4,-38.0,152.0
107,4,-38.0,154.0
108,4,-38.0,155.0
109,4,-38.0,149.0
110,4,-38.0,151.0
111,4,-36.0,151.0
112,4,-36.0,150.0
113,4,-35.0,138.0
114,4,-36.0,139.0
115,4,-33.0,163.0
116,5,-47.0,153.0
117,5,-47.0,147.0
118,5,-45.0,152.0
119,5,-47.0,152.0
120,5,-46.0,155.0
121,5,-46.0,156.0
122,5,-44.0,147.0
123,5,-44.0,155.0
124,5,-45.0,142.0
125,5,-45.0,155.0
126,5,-43.0,157.0
127,5,-44.0,158.0
128,5,-44.0,151.0
129,5,-42.0,153.0
130,5,-44.0,154.0
131,5,-43.0,155.0
132,5,-43.0,149.0
133,5,-43.0,148.0
134,5,-41.0,151.0
135,5,-42.0,150.0
136,5,-39.0,151.0
137,5,-39.0,152.0
138,5,-41.0,161.0
139,5,-41.0,162.0
140,5,-40.0,162.0
141,5,-39.0,156.0
142,5,-39.0,157.0
143,5,-39.0,160.0
144,5,-40.0,165.0
145,5,-37.0,151.0
146,5,-38.0,153.0
147,5,-38.0,155.0
148,5,-37.0,157.0
149,5,-37.0,158.0
150,5,-38.0,157.0
151,5,-39.0,159.0
152,5,-36.0,154.0
153,5,-36.0,153.0
154,5,-36.0,155.0
155,5,-36.0,158.0
156,5,-38.0,159.0
157,5,-36.0,149.0
158,5,-35.0,151.0
159,5,-36.0,157.0
160,5,-35.0,127.0
161,5,-35.0,153.0
162,5,-35.0,156.0
163,5,-36.0,160.0
164,5,-34.0,164.0
165,5,-33.0,131.0
166,5,-34.0,131.0
167,5,-34.0,158.0
168,5,-34.0,160.0
169,5,-35.0,164.0
170,5,-32.0,167.0
171,5,-33.0,167.0
172,5,-34.0,169.0
173,6,-48.0,159.0
174,6,-47.0,144.0
175,6,-46.0,161.0
176,6,-47.0,158.0
177,6,-45.0,160.0
178,6,-45.0,159.0
179,6,-46.0,142.0
180,6,-45.0,145.0
181,6,-43.0,149.0
182,6,-44.0,158.0
183,6,-44.0,159.0
184,6,-43.0,150.0
185,6,-44.0,153.0
186,6,-42.0,160.0
187,6,-43.0,151.0
188,6,-42.0,154.0
189,6,-43.0,156.0
190,6,-42.0,156.0
191,6,-41.0,159.0
192,6,-42.0,158.0
193,6,-42.0,161.0
194,6,-42.0,153.0
195,6,-40.0,153.0
196,6,-42.0,155.0
197,6,-40.0,158.0
198,6,-42.0,159.0
199,6,-40.0,162.0
200,6,-41.0,163.0
201,6,-39.0,156.0
202,6,-41.0,158.0
203,6,-40.0,159.0
204,6,-38.0,154.0
205,6,-38.0,157.0
206,6,-39.0,159.0
207,6,-39.0,130.0
208,6,-39.0,161.0
209,6,-39.0,162.0
210,6,-38.0,163.0
211,6,-37.0,159.0
212,6,-37.0,160.0
213,6,-36.0,161.0
214,6,-36.0,123.0
215,6,-35.0,126.0
216,6,-37.0,155.0
217,6,-37.0,154.0
218,6,-36.0,157.0
219,6,-37.0,158.0
220,6,-35.0,158.0
221,6,-36.0,162.0
222,6,-35.0,163.0
223,6,-36.0,160.0
224,6,-34.0,171.0
225,6,-36.0,173.0
226,6,-35.0,129.0
227,6,-34.0,155.0
228,6,-33.0,157.0
229,6,-33.0,162.0
230,6,-33.0,170.0
231,6,-33.0,126.0
232,6,-33.0,127.0
233,6,-32.0,126.0
234,6,-32.0,129.0
235,6,-33.0,128.0
236,6,-33.0,130.0
237,6,-32.0,156.0
238,6,-34.0,159.0
239,6,-32.0,171.0
240,6,-28.0,161.0
241,7,-50.0,148.0
242,7,-49.0,151.0
243,7,-49.0,148.0
244,7,-47.0,148.0
245,7,-47.0,149.0
246,7,-48.0,152.0
247,7,-46.0,148.0
248,7,-47.0,150.0
