,depth,node_lat,node_lng
259,2,42.0,317.0
260,2,43.0,318.0
261,2,43.0,319.0
262,2,42.0,324.0
263,2,41.0,324.0
264,2,43.0,299.0
265,2,43.0,303.0
266,2,44.0,309.0
267,2,44.0,312.0
268,2,43.0,314.0
269,2,44.0,314.0
270,2,44.0,315.0
271,2,43.0,317.0
272,2,44.0,320.0
273,2,42.0,325.0
274,2,45.0,313.0
275,2,43.0,313.0
276,2,45.0,315.0
277,2,44.0,316.0
278,2,43.0,322.0
279,2,45.0,324.0
280,2,45.0,314.0
281,2,46.0,314.0
282,2,45.0,317.0
283,2,44.0,317.0
284,2,47.0,322.0
285,2,46.0,323.0
286,2,48.0,321.0
287,3,27.0,287.0
288,3,26.0,281.0
289,3,28.0,287.0
290,3,27.0,294.0
291,3,27.0,283.0
292,3,27.0,285.0
293,3,29.0,293.0
294,3,28.0,280.0
295,3,28.0,286.0
296,3,29.0,287.0
297,3,28.0,290.0
298,3,29.0,290.0
299,3,29.0,292.0
300,3,30.0,297.0
301,3,30.0,283.0
302,3,31.0,284.0
303,3,31.0,286.0
304,3,31.0,288.0
305,3,31.0,292.0
306,3,29.0,295.0
307,3,31.0,294.0
308,3,29.0,297.0
309,3,31.0,304.0
310,3,30.0,303.0
311,3,32.0,283.0
312,3,32.0,285.0
313,3,30.0,284.0
314,3,30.0,287.0
315,3,32.0,289.0
316,3,32.0,291.0
317,3,32.0,299.0
318,3,31.0,301.0
319,3,31.0,305.0
320,3,30.0,318.0
321,3,32.0,320.0
322,3,32.0,319.0
323,3,33.0,285.0
324,3,32.0,288.0
325,3,32.0,295.0
326,3,33.0,298.0
327,3,32.0,302.0
328,3,31.0,308.0
329,3,32.0,310.0
330,3,31.0,309.0
331,3,32.0,312.0
332,3,33.0,314.0
333,3,33.0,315.0
334,3,33.0,322.0
335,3,32.0,322.0
336,3,33.0,324.0
337,3,34.0,300.0
338,3,33.0,306.0
339,3,33.0,307.0
340,3,32.0,318.0
341,3,34.0,317.0
342,3,34.0,319.0
343,3,34.0,322.0
344,3,32.0,323.0
345,3,34.0,296.0
346,3,35.0,298.0
347,3,35.0,300.0
348,3,35.0,305.0
349,3,34.0,311.0
350,3,34.0,318.0
351,3,33.0,319.0
352,3,35.0,286.0
353,3,35.0,287.0
354,3,36.0,307.0
355,3,35.0,312.0
356,3,36.0,313.0
357,3,35.0,316.0
358,3,36.0,316.0
359,3,34.0,320.0
360,3,35.0,322.0
361,3,36.0,323.0
362,3,36.0,326.0
363,3,37.0,288.0
364,3,36.0,317.0
365,3,36.0,319.0
366,3,37.0,319.0
367,3,37.0,322.0
368,3,36.0,325.0
369,3,36.0,327.0
370,3,37.0,283.0
371,3,37.0,303.0
372,3,38.0,319.0
373,3,38.0,321.0
374,3,36.0,321.0
375,3,38.0,323.0
376,3,37.0,323.0
377,3,37.0,329.0
378,3,39.0,316.0
379,3,38.0,320.0
380,3,37.0,320.0
381,3,39.0,321.0
382,3,39.0,324.0
383,3,39.0,328.0
384,3,38.0,328.0
385,3,38.0,329.0
386,3,39.0,320.0
387,3,38.0,324.0
388,3,41.0,289.0
389,3,39.0,294.0
390,3,39.0,322.0
391,3,39.0,325.0
392,3,42.0,292.0
393,3,42.0,322.0
394,3,40.0,321.0
395,3,42.0,327.0
396,3,41.0,301.0
397,3,41.0,306.0
398,3,43.0,309.0
399,3,42.0,309.0
400,3,41.0,310.0
401,3,43.0,319.0
402,3,42.0,321.0
403,3,43.0,325.0
404,3,42.0,326.0
405,3,44.0,300.0
406,3,43.0,301.0
407,3,42.0,304.0
408,3,43.0,305.0
409,3,43.0,304.0
410,3,44.0,308.0
411,3,43.0,310.0
412,3,43.0,318.0
413,3,44.0,319.0
414,3,42.0,323.0
415,3,44.0,324.0
416,3,43.0,327.0
417,3,43.0,297.0
418,3,44.0,305.0
419,3,44.0,307.0
420,3,44.0,310.0
421,3,45.0,315.0
422,3,45.0,320.0
423,3,43.0,320.0
424,3,45.0,322.0
425,3,45.0,325.0
426,3,43.0,326.0
427,3,45.0,328.0
428,3,44.0,318.0
429,3,46.0,320.0
430,3,44.0,322.0
431,3,46.0,318.0
432,3,47.0,319.0
433,3,47.0,320.0
434,3,46.0,322.0
435,3,47.0,325.0
436,3,47.0,321.0
437,3,49.0,322.0
438,3,48.0,319.0
439,3,50.0,320.0
440,3,50.0,324.0
441,3,49.0,319.0
442,3,51.0,321.0
443,3,51.0,323.0
444,4,26.0,283.0
445,4,27.0,285.0
446,4,27.0,287.0
447,4,28.0,294.0
448,4,28.0,281.0
449,4,28.0,284.0
450,4,27.0,286.0
451,4,28.0,290.0
452,4,29.0,290.0
453,4,30.0,283.0
454,4,30.0,287.0
455,4,29.0,293.0
456,4,30.0,295.0
457,4,28.0,299.0
458,4,30.0,302.0
459,4,29.0,283.0
460,4,29.0,291.0
461,4,30.0,292.0
462,4,31.0,299.0
463,4,29.0,299.0
464,4,31.0,300.0
465,4,31.0,302.0
466,4,29.0,301.0
467,4,30.0,309.0
468,4,30.0,313.0
469,4,30.0,315.0
470,4,29.0,319.0
471,4,31.0,318.0
472,4,30.0,299.0
473,4,32.0,300.0
474,4,30.0,303.0
475,4,31.0,305.0
