,depth,node_lat,node_lng
106,4,38.0,21.0
107,4,39.0,16.0
108,4,39.0,20.0
109,4,41.0,17.0
110,4,41.0,18.0
111,4,41.0,19.0
112,4,42.0,16.0
113,4,42.0,17.0
114,4,42.0,18.0
115,5,30.0,17.0
116,5,32.0,12.0
117,5,33.0,27.0
118,5,33.0,28.0
119,5,33.0,30.0
120,5,33.0,32.0
121,5,34.0,11.0
122,5,34.0,27.0
123,5,34.0,28.0
124,5,34.0,29.0
125,5,34.0,30.0
126,5,34.0,34.0
127,5,35.0,11.0
128,5,35.0,28.0
129,5,36.0,13.0
130,5,36.0,26.0
131,5,41.0,16.0
132,5,42.0,15.0
133,5,43.0,14.0
134,5,43.0,15.0
135,5,44.0,13.0
136,6,31.0,24.0
137,6,31.0,32.0
138,6,31.0,33.0
139,6,31.0,34.0
140,6,32.0,30.0
141,6,32.0,31.0
142,6,32.0,32.0
143,6,32.0,34.0
144,6,33.0,31.0
145,6,33.0,33.0
146,6,34.0,25.0
147,6,34.0,26.0
148,6,34.0,31.0
149,6,34.0,32.0
150,6,36.0,15.0
151,6,36.0,31.0
152,6,37.0,24.0
153,6,41.0,15.0
154,6,42.0,14.0
155,6,43.0,13.0
156,6,44.0,12.0
157,7,31.0,30.0
158,7,31.0,31.0
159,7,32.0,33.0
160,7,33.0,34.0
161,7,33.0,35.0
162,7,34.0,33.0
163,7,34.0,35.0
164,7,35.0,29.0
165,7,35.0,30.0
166,7,35.0,31.0
167,7,35.0,32.0
168,7,35.0,33.0
169,7,35.0,34.0
170,7,35.0,35.0
171,7,36.0,34.0
172,7,36.0,35.0
173,7,37.0,25.0
174,7,37.0,26.0
175,8,35.0,27.0
176,8,36.0,30.0
177,8,38.0,25.0
178,9,36.0,33.0
179,9,38.0,24.0
180,9,39.0,24.0
181,9,43.0,16.0
182,10,36.0,12.0
183,10,36.0,14.0
184,10,36.0,28.0
185,10,37.0,8.0
186,10,37.0,9.0
187,10,37.0,10.0
188,10,37.0,11.0
189,10,37.0,22.0
190,10,39.0,25.0
191,10,40.0,25.0
192,10,44.0,14.0
193,11,36.0,27.0
194,11,36.0,29.0
195,11,36.0,32.0
196,11,37.0,1.0
197,11,37.0,2.0
198,11,37.0,3.0
199,11,37.0,4.0
200,11,37.0,5.0
201,11,38.0,10.0
202,11,39.0,23.0
203,12,38.0,6.0
204,12,42.0,13.0
205,13,38.0,5.0
206,14,34.0,10.0
207,14,39.0,7.0
208,14,39.0,12.0
209,14,42.0,8.0
210,15,36.0,10.0
211,15,38.0,9.0
212,15,43.0,7.0
213,16,37.0,6.0
214,16,37.0,7.0
215,16,38.0,1.0
216,17,36.0,2.0
217,17,38.0,0.0
218,17,38.0,2.0
219,18,36.0,1.0
220,18,36.0,3.0
221,18,38.0,7.0
222,18,39.0,0.0
223,19,37.0,0.0
224,19,38.0,3.0
225,19,38.0,4.0
226,19,39.0,6.0
227,19,40.0,6.0
228,19,40.0,7.0
229,20,39.0,5.0
230,20,39.0,11.0
231,20,43.0,9.0
232,21,40.0,10.0
233,21,43.0,8.0
234,23,38.0,8.0
235,23,39.0,1.0
236,23,40.0,3.0
237,25,38.0,13.0
238,25,38.0,14.0
239,25,39.0,10.0
240,26,41.0,8.0
241,26,42.0,7.0
242,28,41.0,6.0
243,28,42.0,5.0
244,30,41.0,4.0
245,34,38.0,11.0
246,34,41.0,3.0
247,36,39.0,22.0
248,37,38.0,23.0
249,37,40.0,23.0
250,38,38.0,26.0
251,39,40.0,22.0
252,39,40.0,24.0
253,41,40.0,26.0
