,child_lat,child_lng,depth,parent_lat,parent_lng,color
2126,-37,35,26,-37.0,34.0,green
2127,-36,36,26,-36.0,35.0,gray
2128,-35,34,26,-36.0,35.0,gray
2129,-37,47,26,-35.0,48.0,green
2130,-35,50,26,-35.0,48.0,green
2131,-31,55,26,-35.0,54.0,gray
2132,-30,53,26,-35.0,54.0,gray
2133,-29,33,26,-34.0,37.0,gray
2134,-33,38,26,-34.0,39.0,gray
2135,-31,44,26,-34.0,44.0,gray
2136,-30,42,26,-34.0,44.0,gray
2137,-31,47,26,-34.0,46.0,green
2138,-30,47,26,-34.0,46.0,gray
2139,-33,61,26,-31.0,60.0,red
2140,-31,56,26,-31.0,60.0,green
2141,-31,57,26,-31.0,60.0,red
2142,-30,55,26,-31.0,60.0,gray
2143,-32,66,26,-31.0,68.0,gray
2144,-30,66,26,-31.0,68.0,red
2145,-29,62,26,-30.0,62.0,red
2146,-37,44,27,-38.0,45.0,red
2147,-35,42,27,-38.0,45.0,green
2148,-35,27,27,-37.0,28.0,gray
2149,-36,37,27,-36.0,36.0,gray
2150,-34,47,27,-35.0,50.0,green
2151,-34,50,27,-35.0,50.0,gray
2152,-35,41,27,-33.0,38.0,gray
2153,-33,67,27,-32.0,66.0,red
2154,-32,65,27,-32.0,66.0,gray
2155,-32,68,27,-32.0,66.0,gray
2156,-31,65,27,-32.0,66.0,red
2157,-34,42,27,-31.0,44.0,green
2158,-30,41,27,-30.0,42.0,gray
2159,-30,64,27,-30.0,66.0,red
2160,-28,66,27,-30.0,66.0,gray
2161,-27,73,27,-30.0,66.0,gray
2162,-36,43,28,-37.0,44.0,green
2163,-36,45,28,-37.0,44.0,gray
2164,-36,46,28,-37.0,44.0,green
2165,-35,36,28,-36.0,37.0,green
2166,-35,44,28,-35.0,42.0,green
2167,-35,45,28,-34.0,47.0,gray
2168,-35,47,28,-34.0,47.0,green
2169,-39,50,28,-34.0,50.0,gray
2170,-37,51,28,-34.0,50.0,gray
2171,-35,65,28,-33.0,67.0,green
2172,-35,60,28,-32.0,65.0,green
2173,-34,58,28,-32.0,65.0,green
2174,-35,72,28,-32.0,68.0,green
2175,-31,39,28,-30.0,41.0,gray
2176,-29,66,28,-28.0,66.0,red
2177,-28,64,28,-28.0,66.0,red
2178,-28,65,28,-28.0,66.0,green
2179,-28,68,28,-28.0,66.0,red
2180,-27,66,28,-28.0,66.0,green
2181,-29,74,28,-27.0,73.0,red
2182,-28,76,28,-27.0,73.0,gray
2183,-38,35,29,-35.0,36.0,gray
2184,-33,62,29,-35.0,60.0,red
2185,-35,64,29,-35.0,65.0,red
2186,-34,64,29,-35.0,65.0,green
2187,-33,63,29,-35.0,65.0,red
2188,-35,55,29,-34.0,58.0,green
2189,-34,56,29,-34.0,58.0,green
2190,-31,40,29,-31.0,39.0,gray
2191,-32,74,29,-29.0,74.0,red
2192,-31,74,29,-29.0,74.0,red
2193,-27,64,29,-28.0,64.0,red
2194,-26,61,29,-28.0,64.0,green
2195,-30,70,29,-28.0,68.0,red
2196,-28,70,29,-28.0,68.0,red
2197,-32,89,29,-28.0,76.0,green
2198,-29,78,29,-28.0,76.0,red
2199,-36,38,30,-38.0,35.0,gray
2200,-35,38,30,-38.0,35.0,gray
2201,-34,54,30,-35.0,55.0,gray
2202,-35,67,30,-35.0,64.0,green
2203,-36,59,30,-34.0,56.0,gray
2204,-33,55,30,-34.0,56.0,green
2205,-34,67,30,-34.0,64.0,green
2206,-32,67,30,-34.0,64.0,red
2207,-32,59,30,-33.0,62.0,gray
2208,-32,60,30,-33.0,62.0,gray
2209,-32,64,30,-33.0,63.0,gray
2210,-31,64,30,-33.0,63.0,green
2211,-31,66,30,-33.0,63.0,gray
2212,-36,74,30,-32.0,74.0,gray
2213,-33,78,30,-32.0,74.0,gray
2214,-32,75,30,-32.0,74.0,gray
2215,-32,84,30,-32.0,89.0,green
2216,-30,84,30,-32.0,89.0,green
2217,-30,75,30,-31.0,74.0,gray
2218,-31,67,30,-30.0,70.0,gray
2219,-30,71,30,-30.0,70.0,gray
2220,-30,72,30,-30.0,70.0,gray
2221,-32,78,30,-29.0,78.0,green
2222,-31,77,30,-29.0,78.0,gray
2223,-31,78,30,-29.0,78.0,gray
2224,-35,62,31,-36.0,59.0,green
2225,-35,74,31,-36.0,74.0,gray
2226,-34,71,31,-36.0,74.0,gray
2227,-37,67,31,-35.0,67.0,gray
2228,-36,67,31,-35.0,67.0,gray
2229,-35,68,31,-35.0,67.0,red
2230,-36,47,31,-34.0,54.0,gray
2231,-35,53,31,-34.0,54.0,green
2232,-34,70,31,-34.0,67.0,green
2233,-33,68,31,-34.0,67.0,green
2234,-33,70,31,-34.0,67.0,gray
2235,-34,76,31,-33.0,78.0,green
2236,-33,58,31,-32.0,59.0,gray
2237,-32,61,31,-32.0,60.0,green
2238,-34,75,31,-32.0,75.0,gray
2239,-32,73,31,-32.0,75.0,green
2240,-31,69,31,-31.0,67.0,green
2241,-31,76,31,-31.0,77.0,green
2242,-33,71,31,-30.0,71.0,red
2243,-32,72,31,-30.0,72.0,gray
2244,-37,65,32,-37.0,67.0,green
2245,-36,50,32,-36.0,47.0,gray
2246,-34,53,32,-35.0,53.0,gray
2247,-36,64,32,-35.0,62.0,gray
2248,-34,73,32,-35.0,74.0,red
2249,-34,77,32,-34.0,76.0,gray
2250,-33,65,32,-33.0,68.0,gray
2251,-33,66,32,-33.0,68.0,green
2252,-32,62,32,-32.0,61.0,gray
2253,-31,59,32,-32.0,61.0,green
2254,-29,72,32,-32.0,72.0,red
2255,-30,73,32,-32.0,73.0,green
2256,-31,70,32,-31.0,69.0,green
2257,-29,67,32,-31.0,69.0,green
2258,-28,67,32,-31.0,69.0,gray
2259,-32,85,32,-31.0,76.0,red
2260,-30,83,32,-31.0,76.0,gray
2261,-29,76,32,-31.0,76.0,gray
2262,-29,84,32,-31.0,76.0,green
2263,-37,45,33,-36.0,50.0,gray
2264,-31,62,33,-32.0,62.0,green
2265,-31,75,33,-30.0,73.0,gray
2266,-30,65,33,-29.0,67.0,green
2267,-27,71,33,-29.0,72.0,green
2268,-29,83,33,-29.0,84.0,green
2269,-27,85,33,-29.0,84.0,green
2270,-34,60,34,-31.0,62.0,gray
2271,-34,65,34,-31.0,62.0,gray
2272,-33,59,34,-31.0,62.0,green
2273,-31,58,34,-31.0,62.0,gray
2274,-29,77,34,-31.0,75.0,red
2275,-28,78,34,-31.0,75.0,gray
2276,-27,76,34,-31.0,75.0,green
2277,-27,77,34,-31.0,75.0,green
2278,-34,66,34,-30.0,65.0,green
2279,-29,65,34,-30.0,65.0,red
2280,-27,67,34,-30.0,65.0,green
2281,-26,66,34,-30.0,65.0,gray
2282,-27,68,34,-27.0,71.0,green
2283,-25,73,34,-27.0,71.0,gray
2284,-29,91,34,-27.0,85.0,green
2285,-33,64,35,-34.0,65.0,green
2286,-34,57,35,-33.0,59.0,gray
2287,-29,60,35,-31.0,58.0,green
2288,-30,68,35,-29.0,65.0,green
2289,-33,75,35,-29.0,77.0,green
2290,-30,76,35,-29.0,77.0,green
2291,-32,88,35,-29.0,91.0,green
2292,-28,77,35,-28.0,78.0,green
2293,-28,71,35,-27.0,68.0,green
2294,-29,73,35,-27.0,76.0,green
2295,-28,73,35,-27.0,76.0,green
2296,-28,74,35,-27.0,76.0,green
2297,-34,61,36,-33.0,64.0,gray
2298,-31,63,36,-33.0,64.0,green
2299,-33,72,36,-33.0,75.0,gray
2300,-33,77,36,-33.0,75.0,green
2301,-32,77,36,-33.0,75.0,gray
2302,-30,89,36,-32.0,88.0,gray
2303,-30,90,36,-32.0,88.0,gray
2304,-32,69,36,-30.0,68.0,gray
2305,-29,69,36,-30.0,68.0,green
2306,-31,79,36,-30.0,76.0,gray
2307,-29,71,36,-28.0,71.0,gray
2308,-34,62,37,-34.0,61.0,green
2309,-33,60,37,-34.0,61.0,green
2310,-35,73,37,-33.0,72.0,green
2311,-34,72,37,-33.0,72.0,gray
2312,-33,73,37,-33.0,72.0,green
2313,-35,77,37,-33.0,77.0,gray
2314,-33,76,37,-33.0,77.0,gray
2315,-33,69,37,-32.0,69.0,gray
2316,-32,76,37,-32.0,77.0,gray
2317,-33,83,37,-31.0,79.0,gray
2318,-32,86,37,-30.0,89.0,gray
2319,-28,69,37,-29.0,69.0,gray
2320,-29,82,38,-33.0,83.0,gray
2321,-29,79,38,-32.0,76.0,green
2322,-33,85,38,-32.0,86.0,gray
2323,-31,86,38,-32.0,86.0,gray
2324,-27,69,38,-28.0,69.0,gray
2325,-26,70,38,-28.0,69.0,gray
2326,-35,75,39,-29.0,79.0,gray
2327,-30,77,39,-29.0,79.0,green
2328,-29,75,39,-29.0,79.0,gray
2329,-32,81,39,-29.0,82.0,gray
2330,-28,81,39,-29.0,82.0,gray
2331,-26,83,39,-29.0,82.0,gray
2332,-29,64,39,-27.0,69.0,gray
2333,-28,62,39,-27.0,69.0,gray
2334,-28,63,39,-27.0,69.0,gray
2335,-25,67,39,-27.0,69.0,gray
2336,-24,60,39,-27.0,69.0,gray
2337,-26,73,39,-26.0,70.0,gray
2338,-34,68,40,-35.0,75.0,gray
2339,-30,78,40,-30.0,77.0,green
2340,-35,66,40,-29.0,64.0,gray
2341,-26,77,40,-29.0,75.0,green
2342,-29,61,40,-28.0,62.0,green
2343,-26,81,40,-26.0,83.0,gray
2344,-24,68,40,-25.0,67.0,gray
2345,-25,62,40,-24.0,60.0,gray
2346,-35,63,41,-35.0,66.0,gray
2347,-33,89,41,-30.0,78.0,gray
2348,-37,54,41,-29.0,61.0,gray
2349,-25,77,41,-26.0,77.0,gray
2350,-32,87,41,-26.0,81.0,gray
2351,-24,63,41,-25.0,62.0,gray
2352,-35,69,42,-35.0,63.0,gray
2353,-33,88,42,-33.0,89.0,gray
2354,-30,91,42,-33.0,89.0,gray
2355,-31,84,42,-32.0,87.0,gray
2356,-30,86,42,-32.0,87.0,gray
2357,-30,79,42,-25.0,77.0,gray
2358,-30,60,43,-35.0,69.0,gray
2359,-30,67,43,-35.0,69.0,gray
2360,-32,80,43,-30.0,79.0,gray
2361,-26,80,43,-30.0,79.0,gray
2362,-31,88,44,-32.0,80.0,gray
2363,-30,82,44,-32.0,80.0,gray
2364,-30,85,44,-32.0,80.0,gray
2365,-29,86,44,-32.0,80.0,gray
2366,-37,61,44,-30.0,60.0,gray
2367,-36,61,44,-30.0,60.0,gray
2368,-34,51,44,-30.0,60.0,gray
2369,-28,85,44,-26.0,80.0,gray
2370,-33,57,45,-36.0,61.0,gray
2371,-26,60,45,-36.0,61.0,gray
2372,-25,65,45,-36.0,61.0,gray
2373,-25,66,45,-36.0,61.0,gray
2374,-37,50,45,-34.0,51.0,gray
2375,-26,75,45,-30.0,82.0,gray
2376,-28,89,46,-26.0,75.0,gray
2377,-26,72,46,-26.0,75.0,gray
2378,-23,76,46,-26.0,75.0,gray
2379,-26,68,46,-25.0,66.0,gray
2380,-26,79,47,-23.0,76.0,gray
2381,-25,80,47,-23.0,76.0,gray
2382,-31,80,48,-26.0,79.0,gray
2383,-31,83,49,-31.0,80.0,gray
2384,-28,86,51,-31.0,83.0,gray
2385,-30,74,53,-28.0,86.0,gray
2386,-37,74,54,-30.0,74.0,gray
2387,-34,63,54,-30.0,74.0,gray
2388,-37,49,55,-34.0,63.0,gray
2389,-32,39,56,-37.0,49.0,gray
