,child_lat,child_lng,depth,parent_lat,parent_lng,color
81,21,132,2,25.0,133.0,green
82,23,133,2,25.0,133.0,green
83,24,132,2,25.0,133.0,gray
84,25,132,2,25.0,133.0,gray
85,22,134,2,25.0,134.0,gray
86,23,134,2,25.0,134.0,gray
87,23,139,2,25.0,134.0,gray
88,24,134,2,25.0,134.0,green
89,24,135,2,25.0,134.0,gray
90,24,136,2,25.0,134.0,gray
91,24,138,2,25.0,134.0,gray
92,25,135,2,25.0,134.0,gray
93,25,136,2,25.0,134.0,gray
94,25,137,2,25.0,134.0,gray
95,25,138,2,25.0,134.0,gray
96,26,134,2,25.0,134.0,gray
97,26,135,2,25.0,134.0,green
98,26,136,2,25.0,134.0,green
99,26,137,2,25.0,134.0,green
100,26,130,2,26.0,131.0,gray
101,26,133,2,26.0,132.0,gray
102,26,128,2,27.0,129.0,gray
103,26,129,2,27.0,129.0,gray
104,27,128,2,27.0,129.0,green
105,27,130,2,27.0,129.0,green
106,27,131,2,27.0,132.0,gray
107,27,133,2,27.0,132.0,gray
108,27,134,2,27.0,132.0,gray
109,25,126,2,28.0,126.0,gray
110,27,127,2,28.0,126.0,green
111,28,130,2,28.0,131.0,gray
112,28,133,2,28.0,132.0,green
113,28,134,2,29.0,133.0,green
114,29,134,2,29.0,133.0,gray
115,26,138,2,29.0,136.0,gray
116,26,139,2,29.0,136.0,gray
117,26,143,2,29.0,136.0,gray
118,26,144,2,29.0,136.0,gray
119,26,149,2,29.0,136.0,gray
120,27,135,2,29.0,136.0,gray
121,27,136,2,29.0,136.0,gray
122,27,137,2,29.0,136.0,gray
123,27,138,2,29.0,136.0,gray
124,27,139,2,29.0,136.0,green
125,27,140,2,29.0,136.0,gray
126,27,143,2,29.0,136.0,gray
127,27,144,2,29.0,136.0,gray
128,27,150,2,29.0,136.0,gray
129,28,135,2,29.0,136.0,green
130,28,136,2,29.0,136.0,gray
131,28,138,2,29.0,136.0,gray
132,28,139,2,29.0,136.0,gray
133,28,140,2,29.0,136.0,gray
134,28,144,2,29.0,136.0,gray
135,29,135,2,29.0,136.0,gray
136,29,137,2,29.0,136.0,green
137,29,138,2,29.0,136.0,green
138,29,139,2,29.0,136.0,gray
139,29,140,2,29.0,136.0,gray
140,29,141,2,29.0,136.0,gray
141,29,142,2,29.0,136.0,gray
142,29,143,2,29.0,136.0,gray
143,29,144,2,29.0,136.0,green
144,29,145,2,29.0,136.0,gray
145,30,133,2,30.0,132.0,gray
146,30,135,2,30.0,136.0,gray
147,30,137,2,30.0,136.0,gray
148,30,138,2,30.0,136.0,gray
149,30,139,2,30.0,136.0,gray
150,30,140,2,30.0,136.0,red
151,30,141,2,30.0,136.0,gray
152,30,142,2,30.0,136.0,gray
153,31,136,2,30.0,136.0,gray
154,31,137,2,30.0,136.0,green
155,31,138,2,30.0,136.0,gray
156,31,130,2,31.0,129.0,red
157,31,131,2,31.0,132.0,green
158,30,134,2,31.0,133.0,gray
159,31,134,2,31.0,133.0,gray
160,32,129,2,32.0,128.0,red
161,32,133,2,32.0,132.0,green
162,34,131,2,32.0,132.0,red
163,31,135,2,32.0,135.0,gray
164,32,134,2,32.0,135.0,gray
165,32,136,2,32.0,135.0,gray
166,33,127,2,33.0,128.0,green
167,34,130,2,33.0,128.0,red
168,29,147,2,33.0,137.0,gray
169,29,149,2,33.0,137.0,gray
170,29,152,2,33.0,137.0,gray
171,30,143,2,33.0,137.0,gray
172,30,144,2,33.0,137.0,gray
173,30,145,2,33.0,137.0,gray
174,30,146,2,33.0,137.0,gray
175,30,147,2,33.0,137.0,gray
176,30,148,2,33.0,137.0,gray
177,31,139,2,33.0,137.0,gray
