year,month,lat,lng,probability
0,4,-2,351,0.00027
0,4,-2,352,0.00034
0,4,-2,353,0.00039
0,4,-2,354,0.00033
0,4,-2,355,0.00037
0,4,-2,356,0.00053
0,4,-2,357,0.00079
0,4,-2,358,0.00104
0,4,-2,359,0.00170
0,4,-1,0,0.00055
0,4,-1,1,0.00040
0,4,-1,2,0.00041
0,4,-1,3,0.00030
0,4,-1,327,0.03748
0,4,-1,342,0.00063
0,4,-1,343,0.00091
0,4,-1,344,0.00026
0,4,-1,347,0.00116
0,4,-1,348,0.00402
0,4,-1,349,0.00080
0,4,-1,350,0.00033
0,4,-1,351,0.00035
0,4,-1,357,0.00030
0,4,-1,358,0.00032
0,4,-1,359,0.00101
0,4,0,0,0.00061
0,4,0,2,0.00035
0,4,0,3,0.00088
0,4,0,4,0.00105
0,4,0,5,0.00071
0,4,0,340,0.00045
0,4,0,341,0.00180
0,4,0,342,0.00169
0,4,0,344,0.00028
0,4,0,345,0.00115
0,4,0,346,0.00069
0,4,0,347,0.00044
0,4,0,348,0.00207
0,4,0,349,0.00047
0,4,0,350,0.00036
0,4,0,351,0.00036
0,4,0,352,0.00027
0,4,0,354,0.00030
0,4,0,355,0.00029
0,4,0,356,0.00059
0,4,0,357,0.00049
0,4,0,358,0.00057
0,4,0,359,0.00033
0,4,1,0,0.00187
0,4,1,3,0.00044
0,4,1,4,0.00101
0,4,1,5,0.00496
0,4,1,6,0.00237
0,4,1,8,0.00030
0,4,1,330,0.00048
0,4,1,331,0.00034
0,4,1,344,0.00028
0,4,1,345,0.00032
0,4,1,346,0.00028
0,4,1,347,0.00031
0,4,1,348,0.00050
0,4,1,349,0.00047
0,4,1,350,0.00084
0,4,1,351,0.00061
0,4,1,352,0.00055
0,4,1,353,0.00062
0,4,1,354,0.00125
0,4,1,355,0.00146
0,4,1,356,0.00237
0,4,1,357,0.00044
0,4,1,358,0.00041
0,4,1,359,0.00057
0,4,2,0,0.00197
0,4,2,1,0.00105
0,4,2,2,0.00054
0,4,2,3,0.00186
0,4,2,6,0.00207
0,4,2,7,0.00112
0,4,2,8,0.00112
0,4,2,9,0.00067
0,4,2,331,0.00040
0,4,2,332,0.00032
0,4,2,333,0.00056
0,4,2,341,0.00115
0,4,2,342,0.00116
0,4,2,343,0.00049
0,4,2,347,0.00048
0,4,2,348,0.00151
0,4,2,349,0.00203
0,4,2,350,0.00261
0,4,2,351,0.00069
0,4,2,352,0.00052
0,4,2,353,0.00091
0,4,2,354,0.00029
0,4,2,355,0.00032
0,4,2,356,0.00106
0,4,2,357,0.00273
0,4,2,358,0.00029
0,4,2,359,0.00056
0,4,3,1,0.00036
0,4,3,314,0.00564
0,4,3,325,0.01714
0,4,3,334,0.00150
0,4,3,335,0.00065
0,4,3,339,0.00060
0,4,3,340,0.00204
0,4,3,341,0.00206
0,4,3,343,0.00038
0,4,3,344,0.00032
0,4,3,348,0.00051
0,4,3,349,0.00038
0,4,4,1,0.00031
0,4,4,2,0.00028
0,4,4,7,0.00051
0,4,4,325,0.03386
0,4,4,328,0.00039
0,4,4,330,0.00027
0,4,4,331,0.00067
0,4,4,332,0.00187
0,4,4,333,0.00143
0,4,4,334,0.00050
0,4,4,335,0.00105
0,4,4,336,0.00107
0,4,4,337,0.00092
0,4,4,338,0.00093
0,4,4,339,0.00201
0,4,4,340,0.00464
0,4,4,341,0.00421
0,4,4,342,0.00177
0,4,4,343,0.00056
0,4,4,344,0.00026
0,4,4,352,0.00051
0,4,4,355,0.00025
0,4,5,325,0.00328
0,4,5,329,0.00045
0,4,5,330,0.00070
0,4,5,331,0.00074
0,4,5,332,0.00314
0,4,5,333,0.00158
0,4,5,334,0.00070
0,4,5,335,0.00839
0,4,5,336,0.00125
0,4,5,337,0.00137
0,4,5,338,0.00101
0,4,5,339,0.00050
0,4,5,348,0.00039
0,4,5,350,0.00064
0,4,6,324,0.00437
0,4,6,325,0.00656
0,4,6,329,0.00127
0,4,6,330,0.00412
0,4,6,331,0.00224
0,4,6,332,0.00237
0,4,6,333,0.00155
0,4,6,335,0.02924
0,4,6,336,0.04780
0,4,6,337,0.06417
0,4,6,338,0.00291
0,4,6,339,0.00054
0,4,7,327,0.00075
0,4,7,328,0.00434
0,4,7,329,0.21696
0,4,7,330,0.00107
0,4,8,326,0.00048
0,4,8,327,0.00300
0,4,8,328,0.00160
0,4,9,326,0.00152
0,4,11,325,0.00030
0,6,-12,324,0.00148
0,6,-12,325,0.00110
0,6,-12,349,0.00028
0,6,-11,324,0.00068
0,6,-11,325,0.00211
0,6,-11,326,0.00074
0,6,-11,341,0.00039
0,6,-11,342,0.00036
0,6,-11,347,0.00730
0,6,-11,348,0.00086
0,6,-10,325,0.00146
0,6,-10,326,0.00206
0,6,-10,327,0.00169
0,6,-10,328,0.00082
0,6,-10,329,0.00112
0,6,-10,330,0.00058
0,6,-10,336,0.00026
0,6,-10,339,0.00059
0,6,-10,343,0.00026
0,6,-10,345,0.00063
0,6,-10,346,0.00027
0,6,-10,347,0.00991
0,6,-10,348,0.00041
0,6,-10,349,0.00096
0,6,-10,351,0.00027
0,6,-10,352,0.00033
0,6,-9,325,0.00062
0,6,-9,326,0.00085
0,6,-9,327,0.00882
0,6,-9,328,0.00121
0,6,-9,329,0.00223
0,6,-9,330,0.00414
0,6,-9,331,0.00136
0,6,-9,339,0.00049
0,6,-9,340,0.00034
0,6,-9,341,0.00037
0,6,-9,342,0.00041
0,6,-9,343,0.00028
0,6,-9,346,0.00046
0,6,-9,347,0.00083
0,6,-9,348,0.00433
0,6,-9,349,0.00482
0,6,-9,350,0.00029
0,6,-8,325,0.00029
0,6,-8,326,0.00100
0,6,-8,327,0.00148
0,6,-8,328,0.00079
0,6,-8,329,0.00101
0,6,-8,330,0.00275
0,6,-8,331,0.00309
0,6,-8,332,0.00038
0,6,-8,336,0.00059
0,6,-8,337,0.00034
0,6,-8,342,0.00033
0,6,-8,345,0.00025
0,6,-8,347,0.00078
0,6,-8,348,0.00037
0,6,-8,349,0.00052
0,6,-8,350,0.00047
0,6,-8,356,0.00027
0,6,-7,325,0.00088
0,6,-7,326,0.00110
0,6,-7,327,0.00217
0,6,-7,328,0.00053
0,6,-7,329,0.00042
0,6,-7,330,0.00038
0,6,-7,332,0.00040
0,6,-7,333,0.00090
0,6,-7,334,0.00059
0,6,-7,335,0.00041
0,6,-7,337,0.00057
0,6,-7,347,0.00297
0,6,-7,348,0.00029
0,6,-7,349,0.00026
0,6,-6,324,0.00069
0,6,-6,325,0.00141
0,6,-6,326,0.00138
0,6,-6,327,0.00053
0,6,-6,328,0.00062
0,6,-6,329,0.00039
0,6,-6,330,0.00046
0,6,-6,331,0.00064
0,6,-6,332,0.00139
0,6,-6,333,0.00102
0,6,-6,334,0.00096
0,6,-6,335,0.00178
0,6,-6,337,0.00063
0,6,-6,339,0.00041
0,6,-6,346,0.00028
0,6,-5,322,0.00073
0,6,-5,323,0.00150
0,6,-5,324,0.00202
0,6,-5,325,0.00150
0,6,-5,326,0.00093
0,6,-5,327,0.00143
0,6,-5,328,0.00120
0,6,-5,329,0.00154
0,6,-5,330,0.00234
0,6,-5,331,0.00287
0,6,-5,332,0.00217
0,6,-5,333,0.00126
0,6,-5,334,0.00068
0,6,-5,335,0.00141
0,6,-5,336,0.00065
0,6,-5,337,0.00099
0,6,-5,338,0.00364
0,6,-5,339,0.00476
0,6,-5,340,0.00093
0,6,-5,341,0.00048
0,6,-5,342,0.00035
0,6,-5,343,0.00025
0,6,-5,348,0.00034
0,6,-5,349,0.00041
0,6,-5,350,0.00056
0,6,-5,351,0.00040
0,6,-5,356,0.00038
0,6,-4,321,0.00140
0,6,-4,322,0.00112
0,6,-4,323,0.00060
0,6,-4,324,0.00032
0,6,-4,325,0.00052
0,6,-4,326,0.00039
0,6,-4,327,0.00046
0,6,-4,328,0.00061
0,6,-4,329,0.00092
0,6,-4,330,0.00169
0,6,-4,331,0.00045
0,6,-4,332,0.00036
0,6,-4,335,0.00083
0,6,-4,336,0.00055
0,6,-4,337,0.00046
0,6,-4,339,0.00281
0,6,-4,340,0.00093
0,6,-4,341,0.00044
0,6,-4,342,0.00030
0,6,-3,315,0.00044
0,6,-3,316,0.00176
0,6,-3,317,0.00288
0,6,-3,318,0.01360
0,6,-3,319,0.01108
0,6,-3,320,0.02589
0,6,-3,321,0.00038
0,6,-3,322,0.00031
0,6,-3,323,0.00028
0,6,-3,329,0.00052
0,6,-3,330,0.00307
0,6,-3,331,0.00045
0,6,-3,332,0.00038
0,6,-3,335,0.00039
0,6,-3,337,0.00036
0,6,-3,338,0.00104
0,6,-3,339,0.00063
0,6,-3,351,0.00035
0,6,-2,315,0.00082
0,6,-2,316,0.00266
0,6,-2,317,0.01722
0,6,-2,318,0.00593
0,6,-2,319,0.00163
0,6,-2,320,0.00043
0,6,-2,328,0.00029
0,6,-2,329,0.00081
0,6,-2,331,0.00100
0,6,-2,334,0.00031
0,6,-2,336,0.00039
0,6,-1,6,0.00036
0,6,-1,312,0.00334
0,6,-1,313,0.00211
0,6,-1,314,0.00665
0,6,-1,315,0.00092
0,6,-1,316,0.00028
0,6,-1,317,0.00049
0,6,-1,318,0.00122
0,6,-1,331,0.00032
0,6,-1,332,0.00088
0,6,-1,334,0.00059
0,6,0,4,0.00048
0,6,0,5,0.00207
0,6,0,6,0.00131
0,6,0,7,0.00040
0,6,0,311,0.00036
0,6,0,312,0.00398
0,6,0,313,0.00135
0,6,0,314,0.00053
0,6,0,315,0.00056
0,6,0,322,0.00103
0,6,0,334,0.00119
0,6,1,2,0.00051
0,6,1,3,0.00035
0,6,1,4,0.00091
0,6,1,5,0.00165
0,6,1,6,0.00047
0,6,1,7,0.00048
0,6,1,8,0.00033
0,6,1,311,0.00165
0,6,1,312,0.00041
0,6,1,313,0.00030
0,6,1,318,0.00475
0,6,1,319,0.00237
0,6,1,321,0.00038
0,6,1,322,0.00111
0,6,1,323,0.00094
0,6,1,324,0.00026
0,6,1,334,0.00157
0,6,1,338,0.00025
0,6,1,344,0.00030
0,6,1,348,0.00172
0,6,1,349,0.00059
0,6,1,350,0.00052
0,6,1,351,0.00025
0,6,1,353,0.00029
0,6,1,354,0.00050
0,6,1,355,0.00052
0,6,1,356,0.00075
0,6,1,357,0.00057
0,6,1,358,0.00098
0,6,1,359,0.00115
0,6,2,0,0.00267
0,6,2,1,0.00162
0,6,2,2,0.00182
0,6,2,3,0.00106
0,6,2,4,0.00043
0,6,2,5,0.00111
0,6,2,6,0.00073
0,6,2,7,0.00100
0,6,2,8,0.00057
0,6,2,9,0.00107
0,6,2,311,0.00043
0,6,2,319,0.00120
0,6,2,326,0.00058
0,6,2,327,0.00038
0,6,2,330,0.00035
0,6,2,334,0.00080
0,6,2,335,0.00051
0,6,2,339,0.00025
0,6,2,340,0.00033
0,6,2,341,0.00042
0,6,2,342,0.00031
0,6,2,343,0.00202
0,6,2,344,0.00029
0,6,2,347,0.00081
0,6,2,348,0.00094
0,6,2,349,0.00075
0,6,2,350,0.00805
0,6,2,351,0.00230
0,6,2,352,0.00109
0,6,2,353,0.00077
0,6,2,354,0.00106
0,6,2,355,0.00114
0,6,2,356,0.00112
0,6,2,357,0.00066
0,6,2,358,0.00050
0,6,2,359,0.00089
0,6,3,0,0.00079
0,6,3,1,0.00107
0,6,3,2,0.00046
0,6,3,3,0.00043
0,6,3,4,0.00135
0,6,3,5,0.00041
0,6,3,6,0.00068
0,6,3,7,0.00100
0,6,3,8,0.00070
0,6,3,9,0.00375
0,6,3,309,0.00064
0,6,3,310,0.00081
0,6,3,325,0.00063
0,6,3,330,0.00088
0,6,3,334,0.00037
0,6,3,337,0.00509
0,6,3,340,0.00174
0,6,3,342,0.00030
0,6,3,347,0.00066
0,6,3,348,0.00069
0,6,3,349,0.00065
0,6,3,350,0.01029
0,6,3,351,0.01378
0,6,3,352,0.00625
0,6,3,353,0.00459
0,6,3,354,0.00628
0,6,3,355,0.00285
0,6,3,356,0.00168
0,6,3,357,0.00067
0,6,3,358,0.00176
0,6,3,359,0.00267
0,6,4,0,0.00346
0,6,4,1,0.00357
0,6,4,7,0.00078
0,6,4,8,0.00029
0,6,4,309,0.00298
0,6,4,310,0.00190
0,6,4,311,0.00059
0,6,4,316,0.00401
0,6,4,317,0.00036
0,6,4,325,0.00078
0,6,4,326,0.00066
0,6,4,327,0.00046
0,6,4,328,0.00095
0,6,4,330,0.00099
0,6,4,337,0.00157
0,6,4,338,0.00633
0,6,4,340,0.00176
0,6,4,341,0.00541
0,6,4,342,0.00165
0,6,4,343,0.00073
0,6,4,346,0.00090
0,6,4,347,0.00078
0,6,4,348,0.00054
0,6,4,349,0.00648
0,6,4,350,0.00627
0,6,4,351,0.00151
0,6,4,353,0.00033
0,6,4,354,0.00036
0,6,5,3,0.00028
0,6,5,4,0.00067
0,6,5,309,0.00320
0,6,5,310,0.00043
0,6,5,311,0.00111
0,6,5,316,0.00049
0,6,5,317,0.00107
0,6,5,318,0.00284
0,6,5,319,0.00133
0,6,5,320,0.00060
0,6,5,322,0.00140
0,6,5,323,0.00172
0,6,5,324,0.00078
0,6,5,325,0.00108
0,6,5,326,0.00051
0,6,5,327,0.00050
0,6,5,328,0.00096
0,6,5,329,0.00035
0,6,5,330,0.00070
0,6,5,331,0.00039
0,6,5,335,0.00030
0,6,5,337,0.01550
0,6,5,339,0.00107
0,6,5,340,0.00161
0,6,5,341,0.00136
0,6,5,342,0.00723
0,6,5,343,0.00401
0,6,5,344,0.00098
0,6,5,345,0.00088
0,6,5,346,0.00501
0,6,5,347,0.00265
0,6,5,348,0.00758
0,6,5,349,0.00063
0,6,6,309,0.00037
0,6,6,311,0.00191
0,6,6,318,0.00379
0,6,6,319,0.00056
0,6,6,320,0.00262
0,6,6,328,0.00032
0,6,6,331,0.00027
0,6,6,332,0.00026
0,6,6,333,0.00063
0,6,6,334,0.00086
0,6,6,335,0.00053
0,6,6,336,0.00148
0,6,6,337,0.00270
0,6,6,338,0.00057
0,6,6,340,0.00076
0,6,6,341,0.00071
0,6,6,342,0.00066
0,6,6,343,0.00349
0,6,6,344,0.00351
0,6,6,345,0.00235
0,6,6,346,0.00115
0,6,6,348,0.00046
0,6,7,305,0.00276
0,6,7,306,0.00046
0,6,7,308,0.00130
0,6,7,310,0.00035
0,6,7,311,0.00064
0,6,7,312,0.00696
0,6,7,313,0.00177
0,6,7,314,0.00310
0,6,7,316,0.00767
0,6,7,317,0.00991
0,6,7,318,0.00053
0,6,7,319,0.00047
0,6,7,320,0.00067
0,6,7,321,0.00324
0,6,7,322,0.00090
0,6,7,323,0.00210
0,6,7,324,0.00137
0,6,7,325,0.00109
0,6,7,326,0.00108
0,6,7,327,0.00082
0,6,7,328,0.01491
0,6,7,329,0.03752
0,6,7,330,0.01035
0,6,7,332,0.00079
0,6,7,333,0.00053
0,6,7,334,0.00051
0,6,7,335,0.00127
0,6,7,336,0.00093
0,6,7,337,0.00051
0,6,7,338,0.00115
0,6,7,339,0.00099
0,6,7,340,0.00880
0,6,7,341,0.00336
0,6,7,342,0.00403
0,6,7,343,0.01254
0,6,7,344,0.00029
0,6,7,345,0.00047
0,6,8,307,0.00083
0,6,8,317,0.00278
0,6,8,319,0.00077
0,6,8,320,0.00612
0,6,8,321,0.00187
0,6,8,324,0.00111
0,6,8,325,0.00163
0,6,8,326,0.00063
0,6,8,327,0.04285
0,6,8,328,0.01895
0,6,8,329,0.00555
0,6,8,330,0.03235
0,6,8,331,0.02610
0,6,8,332,0.00860
0,6,8,333,0.00940
0,6,8,334,0.00977
0,6,8,336,0.00057
0,6,8,337,0.00047
0,6,8,338,0.00031
0,6,8,339,0.00025
0,6,8,340,0.00094
0,6,8,341,0.00175
0,6,8,342,0.01527
0,6,8,344,0.00070
0,6,8,345,0.00035
0,6,9,307,0.00037
0,6,9,309,0.00087
0,6,9,320,0.00038
0,6,9,321,0.00068
0,6,9,322,0.00049
0,6,9,324,0.00042
0,6,9,325,0.00056
0,6,9,328,0.00053
0,6,9,331,0.00043
0,6,9,332,0.00149
0,6,9,333,0.01417
0,6,9,336,0.00053
0,6,9,342,0.00052
0,6,9,343,0.00058
0,6,9,344,0.00073
0,6,9,345,0.00025
0,6,10,300,0.00172
0,6,10,309,0.00078
0,6,10,311,0.00028
0,6,10,321,0.00040
0,6,10,322,0.00036
0,6,10,325,0.00038
0,6,10,326,0.00032
0,6,10,329,0.00049
0,6,10,336,0.00030
0,6,11,323,0.00053
0,6,11,328,0.00155
0,6,11,329,0.00068
0,6,12,300,0.00034
0,6,12,301,0.00045
0,6,12,320,0.00277
0,6,12,322,0.00042
0,8,-14,323,0.00026
0,8,-13,323,0.00029
0,8,-13,324,0.00042
0,8,-12,323,0.00123
0,8,-12,324,0.00256
0,8,-12,325,0.00103
0,8,-12,326,0.00036
0,8,-12,336,0.00037
0,8,-12,343,0.00042
0,8,-12,346,0.00089
0,8,-12,347,0.00317
0,8,-12,348,0.00047
0,8,-11,323,0.00041
0,8,-11,324,0.00251
0,8,-11,325,0.00312
0,8,-11,326,0.00043
0,8,-11,336,0.00033
0,8,-11,337,0.00056
0,8,-11,338,0.00052
0,8,-11,340,0.00055
0,8,-11,341,0.00037
0,8,-11,342,0.00035
0,8,-11,343,0.00128
0,8,-11,344,0.00133
0,8,-11,345,0.00161
0,8,-11,347,0.00207
0,8,-11,348,0.00163
0,8,-10,324,0.00036
0,8,-10,325,0.00140
0,8,-10,326,0.00110
0,8,-10,327,0.00026
0,8,-10,334,0.00077
0,8,-10,335,0.00044
0,8,-10,336,0.00030
0,8,-10,341,0.00026
0,8,-10,342,0.00072
0,8,-10,343,0.00201
0,8,-10,344,0.00038
0,8,-10,345,0.00046
0,8,-10,347,0.00036
0,8,-10,348,0.00120
0,8,-9,325,0.00306
0,8,-9,326,0.00334
0,8,-9,327,0.00090
0,8,-9,330,0.00032
0,8,-9,332,0.00030
0,8,-9,334,0.00040
0,8,-9,335,0.00034
0,8,-9,338,0.00045
0,8,-9,343,0.00054
0,8,-9,345,0.00181
0,8,-9,346,0.00251
0,8,-9,350,0.00040
0,8,-8,325,0.00104
0,8,-8,326,0.00119
0,8,-8,327,0.00047
0,8,-8,328,0.00065
0,8,-8,329,0.00067
0,8,-8,336,0.00037
0,8,-8,341,0.00031
0,8,-8,344,0.00035
0,8,-8,345,0.00035
0,8,-7,325,0.00109
0,8,-7,326,0.00087
0,8,-7,327,0.00093
0,8,-7,328,0.00157
0,8,-7,329,0.00041
0,8,-7,330,0.00030
0,8,-7,333,0.00029
0,8,-7,334,0.00034
0,8,-7,339,0.00030
0,8,-7,340,0.00081
0,8,-7,341,0.00089
0,8,-7,344,0.00071
0,8,-6,324,0.00045
0,8,-6,325,0.00103
0,8,-6,326,0.00109
0,8,-6,327,0.00158
0,8,-6,328,0.00105
0,8,-6,331,0.00058
0,8,-6,332,0.00181
0,8,-6,333,0.00152
0,8,-6,334,0.00064
0,8,-6,335,0.00048
0,8,-6,339,0.00045
0,8,-6,340,0.00071
0,8,-6,343,0.00135
0,8,-5,322,0.00147
0,8,-5,323,0.00112
0,8,-5,324,0.00099
0,8,-5,325,0.00073
0,8,-5,326,0.00060
0,8,-5,327,0.00041
0,8,-5,328,0.00059
0,8,-5,330,0.00030
0,8,-5,331,0.00043
0,8,-5,332,0.00028
0,8,-5,334,0.00086
0,8,-5,335,0.00038
0,8,-5,336,0.00032
0,8,-5,338,0.00116
0,8,-5,339,0.00046
0,8,-5,341,0.00029
0,8,-5,343,0.00043
0,8,-4,321,0.00145
0,8,-4,322,0.00124
0,8,-4,323,0.00070
0,8,-4,324,0.00067
0,8,-4,325,0.00057
0,8,-4,326,0.00055
0,8,-4,334,0.00026
0,8,-4,335,0.00033
0,8,-3,315,0.00256
0,8,-3,316,0.00135
0,8,-3,317,0.00187
0,8,-3,318,0.00296
0,8,-3,319,0.00255
0,8,-3,320,0.00232
0,8,-3,321,0.00103
0,8,-3,322,0.00066
0,8,-3,325,0.00033
0,8,-3,328,0.00050
0,8,-3,335,0.00034
0,8,-2,2,0.00046
0,8,-2,3,0.00078
0,8,-2,4,0.00031
0,8,-2,314,0.00193
0,8,-2,315,0.00299
0,8,-2,316,0.00231
0,8,-2,317,0.00147
0,8,-2,318,0.00059
0,8,-2,319,0.00058
0,8,-2,320,0.00028
0,8,-2,324,0.00077
0,8,-2,325,0.00049
0,8,-2,354,0.00055
0,8,-1,2,0.00068
0,8,-1,6,0.00041
0,8,-1,311,0.00165
0,8,-1,312,0.00602
0,8,-1,313,0.00537
0,8,-1,314,0.00430
0,8,-1,315,0.00083
0,8,-1,316,0.00034
0,8,-1,320,0.00031
0,8,-1,324,0.00032
0,8,-1,325,0.00028
0,8,-1,339,0.00028
0,8,-1,353,0.00032
0,8,-1,354,0.00064
0,8,-1,355,0.00167
0,8,0,2,0.00407
0,8,0,3,0.00224
0,8,0,4,0.00060
0,8,0,5,0.00086
0,8,0,6,0.00122
0,8,0,7,0.00301
0,8,0,8,0.00028
0,8,0,310,0.00178
0,8,0,311,0.00511
0,8,0,312,0.00359
0,8,0,313,0.00234
0,8,0,314,0.00076
0,8,0,315,0.00046
0,8,0,316,0.00039
0,8,0,325,0.00044
0,8,0,327,0.00027
0,8,0,352,0.00064
0,8,0,353,0.00047
0,8,0,354,0.00029
0,8,0,355,0.00166
0,8,0,356,0.00137
0,8,0,357,0.00033
0,8,0,359,0.00025
0,8,1,0,0.00073
0,8,1,1,0.00070
0,8,1,2,0.00244
0,8,1,3,0.00602
0,8,1,4,0.00448
0,8,1,5,0.00331
0,8,1,6,0.01292
0,8,1,7,0.01567
0,8,1,8,0.00095
0,8,1,310,0.00273
0,8,1,311,0.00064
0,8,1,312,0.00128
0,8,1,313,0.00054
0,8,1,323,0.00027
0,8,1,325,0.00044
0,8,1,326,0.00035
0,8,1,328,0.00026
0,8,1,329,0.00046
0,8,1,340,0.00048
0,8,1,341,0.00029
0,8,1,347,0.00150
0,8,1,348,0.00219
0,8,1,349,0.00118
0,8,1,350,0.00039
0,8,1,351,0.00078
0,8,1,352,0.00092
0,8,1,353,0.00104
0,8,1,354,0.00038
0,8,1,355,0.00151
0,8,1,356,0.00141
0,8,1,359,0.00033
