year,month,lat,lng,probability
2,2,-10,120,0.00049
2,2,-10,121,0.00029
2,2,-10,123,0.00029
2,2,-10,128,0.00049
2,2,-9,92,0.00031
2,2,-9,107,0.00029
2,2,-9,108,0.00031
2,2,-9,117,0.00035
2,2,-9,118,0.00026
2,2,-9,119,0.00041
2,2,-9,122,0.00029
2,2,-9,123,0.00038
2,2,-9,124,0.00048
2,2,-9,125,0.00035
2,2,-9,128,0.00034
2,2,-9,129,0.00037
2,2,-9,130,0.00027
2,2,-9,136,0.00030
2,2,-8,113,0.00107
2,2,-8,116,0.00079
2,2,-8,117,0.00036
2,2,-8,118,0.00028
2,2,-8,122,0.00044
2,2,-8,123,0.00036
2,2,-8,125,0.00028
2,2,-8,128,0.00031
2,2,-8,129,0.00038
2,2,-8,130,0.00034
2,2,-8,132,0.00034
2,2,-8,135,0.00029
2,2,-7,112,0.00054
2,2,-7,115,0.00026
2,2,-7,116,0.00147
2,2,-7,119,0.00032
2,2,-7,120,0.00139
2,2,-7,121,0.00071
2,2,-7,122,0.00149
2,2,-7,123,0.00043
2,2,-7,126,0.00028
2,2,-7,130,0.00029
2,2,-7,133,0.00071
2,2,-6,106,0.00075
2,2,-6,107,0.00070
2,2,-6,108,0.00029
2,2,-6,109,0.00031
2,2,-6,110,0.00081
2,2,-6,111,0.00036
2,2,-6,112,0.00173
2,2,-6,113,0.00032
2,2,-6,114,0.00030
2,2,-6,116,0.00145
2,2,-6,117,0.00109
2,2,-6,118,0.00050
2,2,-6,119,0.00121
2,2,-6,120,0.00138
2,2,-6,121,0.00060
2,2,-6,122,0.00045
2,2,-6,123,0.00051
2,2,-6,129,0.00030
2,2,-5,107,0.00058
2,2,-5,108,0.00059
2,2,-5,109,0.00040
2,2,-5,110,0.00094
2,2,-5,111,0.00065
2,2,-5,112,0.00188
2,2,-5,114,0.00025
2,2,-5,116,0.00091
2,2,-5,117,0.00339
2,2,-5,118,0.00166
2,2,-5,119,0.00228
2,2,-5,120,0.00088
2,2,-5,123,0.00052
2,2,-5,124,0.00028
2,2,-5,127,0.00031
2,2,-5,128,0.00036
2,2,-5,129,0.00025
2,2,-5,130,0.00035
2,2,-5,131,0.00049
2,2,-5,132,0.00031
2,2,-5,149,0.00036
2,2,-5,150,0.00036
2,2,-4,107,0.00031
2,2,-4,108,0.00079
2,2,-4,109,0.00026
2,2,-4,117,0.00033
2,2,-4,118,0.00308
2,2,-4,119,0.00042
2,2,-4,120,0.00056
2,2,-4,122,0.00081
2,2,-4,123,0.00061
2,2,-4,124,0.00055
2,2,-4,125,0.00031
2,2,-4,127,0.00043
2,2,-4,129,0.00038
2,2,-4,130,0.00033
2,2,-4,131,0.00046
2,2,-4,149,0.00032
2,2,-4,151,0.00042
2,2,-3,104,0.00025
2,2,-3,107,0.00063
2,2,-3,108,0.00026
2,2,-3,117,0.00076
2,2,-3,118,0.00077
2,2,-3,120,0.00087
2,2,-3,121,0.00084
2,2,-3,122,0.00082
2,2,-3,123,0.00058
2,2,-3,124,0.00034
2,2,-3,127,0.00064
2,2,-3,128,0.00051
2,2,-3,129,0.00067
2,2,-3,130,0.00048
2,2,-3,143,0.00029
2,2,-3,149,0.00033
2,2,-3,152,0.00026
2,2,-3,153,0.00025
2,2,-2,104,0.00090
2,2,-2,105,0.00044
2,2,-2,106,0.00041
2,2,-2,117,0.00107
2,2,-2,118,0.00112
2,2,-2,119,0.00058
2,2,-2,122,0.00047
2,2,-2,123,0.00278
2,2,-2,126,0.00039
2,2,-2,127,0.00026
2,2,-2,128,0.00071
2,2,-2,129,0.00062
2,2,-2,130,0.00034
2,2,-2,134,0.00036
2,2,-2,142,0.00030
2,2,-2,143,0.00034
2,2,-2,144,0.00038
2,2,-2,145,0.00028
2,2,-2,146,0.00039
2,2,-2,147,0.00033
2,2,-2,148,0.00027
2,2,-2,153,0.00055
2,2,-2,155,0.00027
2,2,-2,157,0.00035
2,2,-2,158,0.00026
2,2,-2,159,0.00037
2,2,-2,160,0.00033
2,2,-2,161,0.00037
2,2,-2,165,0.00033
2,2,-1,105,0.00039
2,2,-1,106,0.00029
2,2,-1,118,0.00116
2,2,-1,119,0.00031
2,2,-1,125,0.00026
2,2,-1,126,0.00052
2,2,-1,127,0.00054
2,2,-1,128,0.00063
2,2,-1,129,0.00045
2,2,-1,130,0.00035
2,2,-1,134,0.00033
2,2,-1,145,0.00031
2,2,0,104,0.00041
2,2,0,118,0.00028
2,2,0,119,0.00068
2,2,0,126,0.00040
2,2,0,128,0.00040
2,2,0,129,0.00029
2,2,1,118,0.00039
2,2,1,119,0.00085
2,2,1,120,0.00042
2,2,1,121,0.00039
2,2,1,122,0.00041
2,2,1,123,0.00026
2,2,2,117,0.00027
2,2,2,118,0.00080
2,2,2,119,0.00078
2,2,2,120,0.00062
2,2,2,121,0.00065
2,2,2,122,0.00044
2,2,2,123,0.00132
2,2,3,117,0.00052
2,2,3,118,0.00087
2,2,3,119,0.00083
2,2,3,120,0.00059
2,2,3,121,0.00048
2,2,3,122,0.00052
2,2,3,123,0.00051
2,2,3,125,0.00027
2,2,3,126,0.00056
2,2,3,127,0.00030
2,2,4,118,0.00026
2,2,4,119,0.00069
2,2,4,120,0.00047
2,2,4,124,0.00041
2,2,4,125,0.00046
2,2,4,126,0.00033
2,2,4,127,0.00025
2,2,4,134,0.00026
2,2,4,136,0.00048
2,2,4,137,0.00118
2,2,4,138,0.00048
2,2,5,103,0.00030
2,2,5,109,0.00028
2,2,5,120,0.00044
2,2,5,121,0.00035
2,2,5,122,0.00026
2,2,5,123,0.00030
2,2,5,125,0.00033
2,2,5,126,0.00070
2,2,5,127,0.00108
2,2,5,128,0.00042
2,2,5,136,0.00063
2,2,5,137,0.00054
2,2,5,138,0.00041
2,2,5,139,0.00064
2,2,5,140,0.00027
2,2,5,155,0.00041
2,2,5,156,0.00026
2,2,5,157,0.00067
2,2,6,102,0.00031
2,2,6,104,0.00029
2,2,6,109,0.00078
2,2,6,120,0.00034
2,2,6,121,0.00046
2,2,6,122,0.00142
2,2,6,123,0.00029
2,2,6,125,0.00027
2,2,6,126,0.00032
2,2,6,127,0.00062
2,2,6,128,0.00030
2,2,6,133,0.00037
2,2,6,136,0.00064
2,2,6,137,0.00070
2,2,6,138,0.00027
2,2,6,139,0.00040
2,2,6,140,0.00106
2,2,6,141,0.00053
2,2,6,142,0.00031
2,2,6,143,0.00026
2,2,6,145,0.00032
2,2,6,146,0.00033
2,2,6,147,0.00050
2,2,6,149,0.00025
2,2,6,150,0.00025
2,2,6,151,0.00031
2,2,6,152,0.00036
2,2,6,154,0.00049
2,2,6,155,0.00038
2,2,6,156,0.00058
2,2,6,157,0.00047
2,2,6,158,0.00031
2,2,6,159,0.00050
2,2,6,160,0.00032
2,2,6,161,0.00057
2,2,6,163,0.00033
2,2,6,164,0.00027
2,2,6,166,0.00044
2,2,6,174,0.00030
2,2,7,101,0.00080
2,2,7,102,0.00026
2,2,7,103,0.00055
2,2,7,104,0.00034
2,2,7,122,0.00026
2,2,7,123,0.00026
2,2,7,127,0.00073
2,2,7,128,0.00041
2,2,7,133,0.00038
2,2,7,135,0.00030
2,2,7,136,0.00050
2,2,7,137,0.00034
2,2,7,138,0.00028
2,2,7,139,0.00038
2,2,7,140,0.00083
2,2,7,143,0.00058
2,2,7,144,0.00031
2,2,7,145,0.00047
2,2,7,146,0.00030
2,2,7,147,0.00031
2,2,7,150,0.00026
2,2,7,154,0.00031
2,2,7,155,0.00025
2,2,7,156,0.00046
2,2,7,157,0.00034
2,2,7,158,0.00036
2,2,7,161,0.00039
2,2,7,162,0.00030
2,2,7,164,0.00039
2,2,7,165,0.00031
2,2,8,100,0.00140
2,2,8,101,0.00031
2,2,8,102,0.00051
2,2,8,103,0.00087
2,2,8,104,0.00051
2,2,8,105,0.00064
2,2,8,106,0.00067
2,2,8,107,0.00026
2,2,8,118,0.00049
2,2,8,119,0.00028
2,2,8,127,0.00083
2,2,8,128,0.00032
2,2,8,129,0.00036
2,2,8,130,0.00026
2,2,8,131,0.00039
2,2,8,132,0.00082
2,2,8,133,0.00047
2,2,8,135,0.00048
2,2,8,138,0.00123
2,2,8,139,0.00063
2,2,8,140,0.00032
2,2,8,141,0.00050
2,2,8,142,0.00085
2,2,8,143,0.00036
2,2,8,144,0.00032
2,2,8,148,0.00026
2,2,8,149,0.00073
2,2,8,151,0.00049
2,2,8,152,0.00030
2,2,8,153,0.00027
2,2,8,154,0.00035
2,2,8,155,0.00054
2,2,8,156,0.00090
2,2,8,157,0.00088
2,2,8,158,0.00057
2,2,8,159,0.00069
2,2,8,160,0.00047
2,2,8,161,0.00048
2,2,8,162,0.00067
2,2,8,164,0.00055
2,2,8,168,0.00047
2,2,8,171,0.00039
2,2,8,172,0.00038
2,2,8,173,0.00031
2,2,8,175,0.00033
2,2,9,100,0.00077
2,2,9,101,0.00027
2,2,9,102,0.00053
2,2,9,103,0.00029
2,2,9,106,0.00043
2,2,9,107,0.00049
2,2,9,119,0.00035
2,2,9,120,0.00029
2,2,9,121,0.00074
2,2,9,127,0.00060
2,2,9,128,0.00076
2,2,9,129,0.00077
2,2,9,130,0.00091
2,2,9,131,0.00051
2,2,9,132,0.00033
2,2,9,133,0.00028
2,2,9,138,0.00043
2,2,9,139,0.00067
2,2,9,140,0.00043
2,2,9,141,0.00128
2,2,9,142,0.00066
2,2,9,143,0.00044
2,2,9,144,0.00027
2,2,9,149,0.00028
2,2,9,150,0.00038
2,2,9,152,0.00037
2,2,9,153,0.00038
2,2,9,154,0.00045
2,2,9,155,0.00043
2,2,9,156,0.00039
2,2,9,157,0.00065
2,2,9,158,0.00063
2,2,9,159,0.00073
2,2,9,160,0.00028
2,2,9,162,0.00045
2,2,9,163,0.00048
2,2,9,167,0.00049
2,2,9,168,0.00030
2,2,9,169,0.00026
2,2,9,170,0.00044
2,2,9,171,0.00026
2,2,10,99,0.00026
2,2,10,100,0.00065
2,2,10,101,0.00032
2,2,10,108,0.00051
2,2,10,111,0.00031
2,2,10,125,0.00052
2,2,10,126,0.00070
2,2,10,127,0.00041
2,2,10,128,0.00047
2,2,10,129,0.00090
2,2,10,130,0.00048
2,2,10,131,0.00045
2,2,10,132,0.00037
2,2,10,133,0.00028
2,2,10,134,0.00039
2,2,10,135,0.00036
2,2,10,137,0.00046
2,2,10,138,0.00110
2,2,10,139,0.00093
2,2,10,140,0.00115
2,2,10,141,0.00047
2,2,10,142,0.00027
2,2,10,143,0.00030
2,2,10,144,0.00039
2,2,10,145,0.00040
2,2,10,146,0.00042
2,2,10,148,0.00027
2,2,10,149,0.00045
2,2,10,150,0.00039
2,2,10,151,0.00037
2,2,10,152,0.00050
2,2,10,153,0.00037
2,2,10,156,0.00039
2,2,10,158,0.00030
2,2,10,160,0.00025
2,2,10,162,0.00038
2,2,10,165,0.00031
2,2,10,166,0.00034
2,2,10,167,0.00044
2,2,11,101,0.00033
2,2,11,109,0.00045
2,2,11,110,0.00059
2,2,11,111,0.00091
2,2,11,125,0.00060
2,2,11,126,0.00079
2,2,11,127,0.00095
2,2,11,128,0.00071
2,2,11,129,0.00056
2,2,11,130,0.00045
2,2,11,131,0.00044
2,2,11,132,0.00038
2,2,11,133,0.00044
2,2,11,134,0.00042
2,2,11,135,0.00059
2,2,11,136,0.00070
2,2,11,137,0.00077
2,2,11,138,0.00046
2,2,11,139,0.00032
2,2,11,140,0.00031
2,2,11,141,0.00029
2,2,11,143,0.00040
2,2,11,144,0.00059
2,2,11,145,0.00068
2,2,11,146,0.00072
2,2,11,147,0.00057
2,2,11,148,0.00051
2,2,12,109,0.00034
2,2,12,125,0.00046
2,2,12,126,0.00119
2,2,12,127,0.00043
2,2,12,128,0.00079
2,2,12,129,0.00105
2,2,12,130,0.00085
2,2,12,131,0.00080
2,2,12,132,0.00049
2,2,12,133,0.00034
2,2,12,134,0.00030
2,2,12,135,0.00032
2,2,12,136,0.00045
2,2,12,137,0.00026
2,2,12,141,0.00033
2,2,12,142,0.00045
2,2,12,143,0.00047
2,2,12,146,0.00042
2,2,12,147,0.00029
2,2,12,148,0.00030
2,2,12,158,0.00026
2,2,12,161,0.00032
2,2,12,170,0.00030
2,2,13,109,0.00028
2,2,13,121,0.00077
2,2,13,124,0.00058
2,2,13,125,0.00100
2,2,13,126,0.00144
2,2,13,127,0.00068
2,2,13,128,0.00086
2,2,13,130,0.00029
2,2,13,132,0.00025
2,2,13,133,0.00038
2,2,13,134,0.00033
2,2,13,135,0.00056
2,2,13,138,0.00030
2,2,13,139,0.00034
2,2,13,140,0.00042
2,2,13,141,0.00044
2,2,13,142,0.00031
2,2,13,143,0.00036
2,2,13,144,0.00035
2,2,13,146,0.00030
2,2,14,109,0.00043
2,2,14,110,0.00039
2,2,14,124,0.00050
2,2,14,125,0.00122
2,2,14,126,0.00056
2,2,14,127,0.00084
2,2,14,128,0.00028
2,2,14,129,0.00058
2,2,14,130,0.00040
2,2,14,133,0.00032
2,2,14,134,0.00046
2,2,14,135,0.00049
2,2,14,136,0.00029
2,2,14,141,0.00028
2,2,14,142,0.00025
2,2,14,143,0.00026
2,2,14,145,0.00026
2,2,14,154,0.00025
2,2,14,155,0.00032
2,2,15,109,0.00036
2,2,15,110,0.00067
2,2,15,111,0.00054
2,2,15,112,0.00038
2,2,15,121,0.00065
2,2,15,122,0.00058
2,2,15,123,0.00081
2,2,15,124,0.00086
2,2,15,125,0.00044
2,2,15,126,0.00053
2,2,15,127,0.00035
2,2,15,128,0.00082
2,2,15,129,0.00146
2,2,15,130,0.00029
2,2,15,132,0.00025
2,2,15,139,0.00025
2,2,15,141,0.00026
2,2,16,108,0.00069
2,2,16,109,0.00054
2,2,16,110,0.00068
2,2,16,111,0.00068
2,2,16,112,0.00038
2,2,16,113,0.00025
2,2,16,114,0.00049
2,2,16,122,0.00089
2,2,16,123,0.00063
2,2,16,124,0.00086
2,2,16,125,0.00046
2,2,16,126,0.00052
2,2,16,127,0.00082
2,2,16,128,0.00101
2,2,16,129,0.00032
2,2,16,130,0.00045
2,2,16,131,0.00070
2,2,16,132,0.00031
2,2,16,133,0.00037
2,2,16,135,0.00025
2,2,17,106,0.00033
2,2,17,107,0.00160
2,2,17,108,0.00123
2,2,17,109,0.00060
2,2,17,110,0.00068
2,2,17,111,0.00048
2,2,17,114,0.00032
2,2,17,115,0.00026
2,2,17,116,0.00026
2,2,17,122,0.00041
2,2,17,123,0.00091
2,2,17,124,0.00130
2,2,17,125,0.00081
2,2,17,126,0.00102
2,2,17,127,0.00075
2,2,17,128,0.00077
2,2,17,129,0.00051
2,2,17,130,0.00056
2,2,17,131,0.00050
2,2,17,132,0.00035
2,2,17,133,0.00029
2,2,17,134,0.00033
2,2,17,135,0.00028
2,2,17,149,0.00029
2,2,18,106,0.00035
2,2,18,107,0.00135
2,2,18,108,0.00043
2,2,18,110,0.00043
2,2,18,111,0.00060
2,2,18,112,0.00034
2,2,18,113,0.00045
2,2,18,116,0.00044
2,2,18,122,0.00098
2,2,18,123,0.00143
2,2,18,124,0.00129
2,2,18,125,0.00112
2,2,18,126,0.00074
2,2,18,127,0.00070
2,2,18,128,0.00069
2,2,18,129,0.00106
2,2,18,130,0.00062
2,2,18,131,0.00056
2,2,18,132,0.00060
2,2,18,133,0.00046
2,2,18,134,0.00029
2,2,18,135,0.00049
2,2,18,136,0.00032
2,2,18,149,0.00030
2,2,19,106,0.00034
2,2,19,107,0.00028
2,2,19,108,0.00043
2,2,19,113,0.00033
2,2,19,114,0.00032
2,2,19,115,0.00038
2,2,19,121,0.00045
2,2,19,122,0.00145
2,2,19,123,0.00217
2,2,19,124,0.00135
2,2,19,125,0.00162
2,2,19,126,0.00103
2,2,19,127,0.00114
2,2,19,128,0.00100
2,2,19,129,0.00127
2,2,19,130,0.00129
2,2,19,131,0.00059
2,2,19,132,0.00042
2,2,19,133,0.00045
2,2,19,134,0.00044
2,2,19,135,0.00034
2,2,19,140,0.00031
2,2,19,141,0.00028
2,2,19,143,0.00030
2,2,19,145,0.00031
2,2,20,108,0.00031
2,2,20,109,0.00025
2,2,20,110,0.00052
2,2,20,111,0.00117
2,2,20,112,0.00063
2,2,20,113,0.00035
2,2,20,114,0.00026
2,2,20,115,0.00027
2,2,20,120,0.00044
2,2,20,121,0.00129
2,2,20,122,0.00145
2,2,20,123,0.00182
2,2,20,124,0.00104
2,2,20,125,0.00175
2,2,20,126,0.00127
2,2,20,127,0.00071
2,2,20,128,0.00077
2,2,20,129,0.00053
2,2,20,130,0.00082
2,2,20,131,0.00049
2,2,20,132,0.00038
2,2,20,133,0.00029
2,2,20,134,0.00041
2,2,20,135,0.00027
2,2,20,137,0.00030
2,2,20,138,0.00061
2,2,20,139,0.00050
2,2,20,142,0.00033
2,2,20,143,0.00054
2,2,20,145,0.00033
2,2,20,146,0.00036
2,2,20,147,0.00035
2,2,20,155,0.00025
2,2,21,110,0.00030
2,2,21,111,0.00049
2,2,21,112,0.00084
2,2,21,113,0.00094
2,2,21,114,0.00106
2,2,21,115,0.00046
2,2,21,116,0.00037
2,2,21,117,0.00077
2,2,21,118,0.00044
2,2,21,119,0.00060
2,2,21,120,0.00051
2,2,21,121,0.00109
2,2,21,122,0.00074
2,2,21,123,0.00194
2,2,21,124,0.00105
2,2,21,125,0.00081
2,2,21,126,0.00070
2,2,21,127,0.00071
2,2,21,128,0.00060
2,2,21,129,0.00077
2,2,21,130,0.00039
2,2,21,131,0.00097
2,2,21,132,0.00081
2,2,21,133,0.00054
2,2,21,134,0.00096
2,2,21,135,0.00073
2,2,21,136,0.00036
2,2,21,137,0.00046
2,2,21,138,0.00045
2,2,21,139,0.00049
2,2,21,140,0.00034
2,2,21,142,0.00028
2,2,22,114,0.00083
2,2,22,115,0.00059
2,2,22,116,0.00026
2,2,22,117,0.00028
2,2,22,118,0.00034
2,2,22,119,0.00025
2,2,22,121,0.00055
2,2,22,122,0.00112
2,2,22,123,0.00109
2,2,22,124,0.00064
2,2,22,125,0.00089
2,2,22,126,0.00070
2,2,22,127,0.00045
2,2,22,128,0.00095
2,2,22,129,0.00051
2,2,22,130,0.00040
2,2,22,131,0.00059
2,2,22,132,0.00076
2,2,22,133,0.00086
2,2,22,134,0.00112
2,2,22,135,0.00052
2,2,22,137,0.00030
2,2,22,138,0.00034
2,2,22,143,0.00031
2,2,22,145,0.00025
2,2,22,149,0.00029
2,2,23,118,0.00030
2,2,23,119,0.00037
2,2,23,121,0.00030
2,2,23,122,0.00094
2,2,23,123,0.00107
2,2,23,124,0.00048
2,2,23,125,0.00058
2,2,23,126,0.00091
2,2,23,127,0.00051
2,2,23,128,0.00094
2,2,23,129,0.00097
2,2,23,130,0.00036
2,2,23,131,0.00059
2,2,23,132,0.00053
2,2,23,133,0.00071
2,2,23,134,0.00061
2,2,23,135,0.00063
2,2,23,136,0.00049
2,2,23,137,0.00053
2,2,23,140,0.00032
2,2,23,146,0.00036
2,2,23,147,0.00039
2,2,23,148,0.00031
2,2,23,149,0.00030
2,2,23,151,0.00033
2,2,23,155,0.00038
2,2,24,119,0.00034
2,2,24,122,0.00080
2,2,24,123,0.00077
2,2,24,124,0.00084
2,2,24,125,0.00058
2,2,24,126,0.00031
2,2,24,127,0.00060
2,2,24,128,0.00071
2,2,24,129,0.00046
2,2,24,130,0.00052
2,2,24,131,0.00051
2,2,24,132,0.00058
2,2,24,133,0.00105
2,2,24,134,0.00060
2,2,24,135,0.00045
2,2,24,136,0.00045
2,2,24,137,0.00032
2,2,24,138,0.00037
2,2,24,139,0.00057
2,2,24,140,0.00043
2,2,24,141,0.00042
2,2,24,142,0.00039
2,2,24,144,0.00031
2,2,24,145,0.00025
2,2,24,146,0.00027
2,2,24,147,0.00030
2,2,24,148,0.00040
2,2,24,149,0.00040
2,2,24,150,0.00037
2,2,24,151,0.00039
2,2,24,152,0.00028
2,2,24,153,0.00033
2,2,24,154,0.00033
2,2,24,155,0.00031
2,2,25,120,0.00032
2,2,25,121,0.00038
2,2,25,122,0.00099
2,2,25,123,0.00066
2,2,25,124,0.00083
2,2,25,125,0.00116
2,2,25,126,0.00054
2,2,25,127,0.00053
2,2,25,128,0.00116
2,2,25,129,0.00095
2,2,25,130,0.00065
2,2,25,131,0.00043
2,2,25,132,0.00086
2,2,25,133,0.00086
2,2,25,134,0.00068
2,2,25,135,0.00094
2,2,25,136,0.00059
2,2,25,137,0.00037
2,2,25,139,0.00062
2,2,25,141,0.00046
2,2,25,142,0.00050
2,2,25,143,0.00041
2,2,25,144,0.00035
2,2,25,145,0.00051
2,2,25,146,0.00048
2,2,25,147,0.00038
2,2,25,148,0.00036
2,2,25,149,0.00049
2,2,25,150,0.00038
2,2,25,151,0.00036
2,2,25,153,0.00027
2,2,25,154,0.00025
2,2,25,157,0.00032
2,2,26,122,0.00035
2,2,26,123,0.00065
2,2,26,124,0.00115
2,2,26,125,0.00107
2,2,26,126,0.00038
2,2,26,128,0.00033
2,2,26,129,0.00042
2,2,26,130,0.00045
2,2,26,131,0.00062
2,2,26,132,0.00043
2,2,26,133,0.00071
2,2,26,134,0.00047
2,2,26,135,0.00042
2,2,26,136,0.00035
2,2,26,137,0.00025
2,2,26,138,0.00036
2,2,26,139,0.00031
2,2,26,140,0.00035
2,2,26,141,0.00049
2,2,26,142,0.00033
2,2,26,143,0.00042
2,2,26,144,0.00030
2,2,26,145,0.00067
2,2,26,146,0.00054
2,2,26,147,0.00033
2,2,26,148,0.00038
2,2,26,149,0.00035
2,2,26,151,0.00032
2,2,26,152,0.00027
2,2,26,156,0.00031
2,2,26,167,0.00029
2,2,27,124,0.00025
2,2,27,125,0.00078
2,2,27,126,0.00072
2,2,27,128,0.00078
2,2,27,129,0.00091
2,2,27,130,0.00032
2,2,27,131,0.00027
2,2,27,132,0.00034
2,2,27,133,0.00070
2,2,27,134,0.00064
2,2,27,135,0.00055
2,2,27,136,0.00060
2,2,27,138,0.00066
2,2,27,139,0.00042
2,2,27,141,0.00062
2,2,27,142,0.00025
2,2,27,143,0.00026
2,2,27,144,0.00029
2,2,27,145,0.00035
2,2,27,146,0.00035
2,2,27,149,0.00033
2,2,27,150,0.00031
2,2,27,151,0.00038
2,2,27,153,0.00030
2,2,27,154,0.00050
2,2,27,155,0.00044
2,2,27,156,0.00036
2,2,27,157,0.00050
2,2,27,158,0.00041
2,2,28,123,0.00073
2,2,28,124,0.00026
2,2,28,125,0.00047
2,2,28,126,0.00043
2,2,28,127,0.00071
2,2,28,128,0.00074
2,2,28,129,0.00063
2,2,28,130,0.00094
2,2,28,131,0.00092
2,2,28,132,0.00122
2,2,28,133,0.00086
2,2,28,134,0.00071
2,2,28,135,0.00046
2,2,28,136,0.00064
2,2,28,137,0.00034
2,2,28,138,0.00054
2,2,28,139,0.00030
2,2,28,140,0.00049
2,2,28,141,0.00058
2,2,28,142,0.00049
2,2,28,143,0.00041
2,2,28,150,0.00037
2,2,28,151,0.00040
2,2,28,152,0.00033
2,2,28,153,0.00029
2,2,28,154,0.00034
2,2,28,155,0.00047
2,2,28,156,0.00031
2,2,28,157,0.00037
2,2,28,165,0.00025
2,2,28,167,0.00030
2,2,28,173,0.00026
2,2,28,175,0.00034
2,2,29,127,0.00075
2,2,29,128,0.00077
2,2,29,129,0.00050
2,2,29,130,0.00100
2,2,29,131,0.00121
2,2,29,132,0.00126
2,2,29,133,0.00059
2,2,29,134,0.00090
2,2,29,135,0.00064
2,2,29,136,0.00075
2,2,29,137,0.00031
2,2,29,138,0.00026
2,2,29,141,0.00049
2,2,29,142,0.00041
2,2,29,143,0.00063
2,2,29,144,0.00075
2,2,29,145,0.00036
2,2,29,146,0.00027
2,2,29,147,0.00032
2,2,29,148,0.00031
2,2,29,149,0.00048
2,2,29,150,0.00066
2,2,29,151,0.00071
2,2,29,152,0.00040
2,2,29,153,0.00031
2,2,29,155,0.00065
2,2,29,156,0.00029
2,2,29,159,0.00026
2,2,29,163,0.00035
2,2,29,164,0.00028
2,2,29,165,0.00035
2,2,29,166,0.00039
2,2,29,167,0.00039
2,2,29,168,0.00034
2,2,29,170,0.00029
2,2,29,171,0.00030
2,2,29,172,0.00032
2,2,29,173,0.00026
2,2,29,177,0.00026
2,2,30,127,0.00042
2,2,30,128,0.00138
2,2,30,129,0.00144
2,2,30,130,0.00122
2,2,30,131,0.00209
2,2,30,132,0.00103
2,2,30,133,0.00026
2,2,30,134,0.00036
2,2,30,135,0.00053
2,2,30,136,0.00058
2,2,30,139,0.00034
2,2,30,140,0.00034
2,2,30,141,0.00062
2,2,30,142,0.00042
2,2,30,143,0.00053
2,2,30,144,0.00041
2,2,30,145,0.00056
2,2,30,146,0.00046
2,2,30,147,0.00035
2,2,30,149,0.00037
2,2,30,150,0.00049
2,2,30,151,0.00032
2,2,30,153,0.00039
2,2,30,154,0.00045
2,2,30,155,0.00048
2,2,30,156,0.00037
2,2,30,161,0.00043
2,2,30,165,0.00034
2,2,30,166,0.00058
2,2,30,167,0.00053
2,2,30,168,0.00031
2,2,30,169,0.00033
2,2,30,170,0.00050
2,2,30,171,0.00037
2,2,30,172,0.00038
2,2,30,173,0.00036
2,2,30,174,0.00046
2,2,30,177,0.00027
2,2,30,179,0.00029
2,2,30,181,0.00029
2,2,30,182,0.00038
2,2,30,183,0.00029
2,2,31,128,0.00029
2,2,31,129,0.00034
2,2,31,130,0.00034
2,2,31,131,0.00105
2,2,31,132,0.00082
2,2,31,133,0.00057
2,2,31,134,0.00055
2,2,31,135,0.00081
2,2,31,137,0.00033
2,2,31,138,0.00032
2,2,31,139,0.00034
2,2,31,140,0.00045
2,2,31,141,0.00033
2,2,31,142,0.00056
2,2,31,143,0.00066
2,2,31,144,0.00048
2,2,31,145,0.00056
2,2,31,146,0.00050
2,2,31,147,0.00035
2,2,31,148,0.00029
2,2,31,149,0.00032
2,2,31,154,0.00039
2,2,31,155,0.00065
2,2,31,156,0.00040
2,2,31,157,0.00036
2,2,31,158,0.00044
2,2,31,161,0.00030
2,2,31,162,0.00033
2,2,31,163,0.00028
2,2,31,165,0.00043
2,2,31,166,0.00034
2,2,31,167,0.00035
2,2,31,168,0.00032
2,2,31,170,0.00035
2,2,31,171,0.00039
2,2,31,172,0.00032
2,2,31,173,0.00060
2,2,31,174,0.00047
2,2,31,175,0.00032
2,2,31,176,0.00050
2,2,31,177,0.00055
2,2,31,178,0.00032
2,2,31,179,0.00036
2,2,31,180,0.00057
2,2,31,181,0.00040
2,2,31,182,0.00031
2,2,31,183,0.00032
2,2,31,184,0.00028
2,2,32,129,0.00028
2,2,32,132,0.00047
2,2,32,133,0.00045
2,2,32,134,0.00039
2,2,32,135,0.00072
2,2,32,136,0.00052
2,2,32,137,0.00047
2,2,32,138,0.00055
2,2,32,139,0.00047
2,2,32,140,0.00073
2,2,32,141,0.00063
2,2,32,142,0.00061
2,2,32,143,0.00060
2,2,32,144,0.00045
2,2,32,145,0.00035
2,2,32,146,0.00036
2,2,32,147,0.00030
2,2,32,148,0.00027
2,2,32,155,0.00036
2,2,32,156,0.00032
2,2,32,157,0.00033
2,2,32,158,0.00028
2,2,32,161,0.00056
2,2,32,162,0.00052
2,2,32,163,0.00033
2,2,32,165,0.00033
2,2,32,166,0.00032
2,2,32,167,0.00041
2,2,32,170,0.00032
2,2,32,172,0.00028
2,2,32,173,0.00043
2,2,32,174,0.00041
2,2,32,175,0.00036
2,2,32,176,0.00043
2,2,32,178,0.00038
2,2,32,179,0.00046
2,2,32,181,0.00034
2,2,32,182,0.00030
2,2,32,183,0.00042
2,2,32,184,0.00029
2,2,33,129,0.00064
2,2,33,137,0.00033
2,2,33,138,0.00059
2,2,33,139,0.00042
2,2,33,140,0.00059
2,2,33,141,0.00051
2,2,33,142,0.00077
2,2,33,143,0.00049
2,2,33,144,0.00031
