year,month,lat,lng,probability
0,6,1,97,0.00026
0,6,2,52,0.00027
0,6,2,53,0.00099
0,6,2,60,0.00049
0,6,2,61,0.00038
0,6,2,62,0.00856
0,6,2,63,0.01287
0,6,2,64,0.00342
0,6,2,65,0.00269
0,6,2,66,0.00477
0,6,2,67,0.00556
0,6,2,68,0.01034
0,6,2,69,0.00430
0,6,2,70,0.00352
0,6,2,71,0.01426
0,6,2,72,0.01213
0,6,2,73,0.00244
0,6,2,74,0.00228
0,6,2,75,0.00255
0,6,2,76,0.00356
0,6,2,77,0.00355
0,6,2,78,0.00185
0,6,2,79,0.00520
0,6,2,80,0.00318
0,6,2,81,0.00235
0,6,2,82,0.00472
0,6,2,83,0.00388
0,6,2,84,0.00410
0,6,2,85,0.00454
0,6,2,86,0.00250
0,6,2,87,0.00328
0,6,2,88,0.00095
0,6,2,89,0.00054
0,6,2,90,0.00038
0,6,2,91,0.00079
0,6,2,92,0.00056
0,6,2,93,0.00095
0,6,2,94,0.00121
0,6,2,95,0.00048
0,6,3,52,0.00034
0,6,3,60,0.00034
0,6,3,61,0.00167
0,6,3,62,0.00422
0,6,3,63,0.00401
0,6,3,64,0.00346
0,6,3,65,0.00190
0,6,3,66,0.00275
0,6,3,67,0.00562
0,6,3,68,0.00514
0,6,3,69,0.00308
0,6,3,70,0.00697
0,6,3,71,0.00765
0,6,3,72,0.00668
0,6,3,73,0.00149
0,6,3,74,0.00192
0,6,3,75,0.00150
0,6,3,76,0.00245
0,6,3,77,0.00204
0,6,3,78,0.00311
0,6,3,79,0.00383
0,6,3,80,0.00451
0,6,3,81,0.00245
0,6,3,82,0.00297
0,6,3,83,0.00182
0,6,3,84,0.00215
0,6,3,85,0.00156
0,6,3,86,0.00117
0,6,3,87,0.00275
0,6,3,88,0.00084
0,6,3,89,0.00121
0,6,3,90,0.00095
0,6,3,91,0.00115
0,6,3,92,0.00059
0,6,3,94,0.00027
0,6,4,60,0.00033
0,6,4,61,0.00244
0,6,4,62,0.00467
0,6,4,63,0.00143
0,6,4,64,0.00845
0,6,4,65,0.00347
0,6,4,66,0.00248
0,6,4,67,0.00368
0,6,4,68,0.00176
0,6,4,69,0.00391
0,6,4,70,0.00931
0,6,4,71,0.00518
0,6,4,72,0.00679
0,6,4,73,0.00408
0,6,4,74,0.00248
0,6,4,75,0.00360
0,6,4,76,0.00351
0,6,4,77,0.00254
0,6,4,78,0.00233
0,6,4,79,0.00258
0,6,4,80,0.00323
0,6,4,81,0.00243
0,6,4,82,0.00322
0,6,4,83,0.00125
0,6,4,84,0.00110
0,6,4,85,0.00092
0,6,4,86,0.00148
0,6,4,87,0.00181
0,6,4,88,0.00205
0,6,4,89,0.00039
0,6,4,90,0.00049
0,6,4,91,0.00058
0,6,4,92,0.00055
0,6,5,58,0.00032
0,6,5,59,0.00039
0,6,5,60,0.00036
0,6,5,61,0.00071
0,6,5,62,0.01445
0,6,5,63,0.01268
0,6,5,64,0.00742
0,6,5,65,0.01078
0,6,5,66,0.02353
0,6,5,67,0.01443
0,6,5,68,0.00449
0,6,5,69,0.00341
0,6,5,70,0.00206
0,6,5,71,0.00305
0,6,5,72,0.00182
0,6,5,73,0.00151
0,6,5,74,0.00254
0,6,5,75,0.00285
0,6,5,76,0.00231
0,6,5,77,0.00282
0,6,5,78,0.00126
0,6,5,79,0.00156
0,6,5,80,0.00130
0,6,5,81,0.00138
0,6,5,82,0.00088
0,6,5,83,0.00183
0,6,5,84,0.00087
0,6,5,85,0.00065
0,6,5,86,0.00128
0,6,5,87,0.00176
0,6,5,88,0.00068
0,6,6,57,0.00027
0,6,6,65,0.00426
0,6,6,66,0.00725
0,6,6,67,0.00664
0,6,6,68,0.00294
0,6,6,69,0.00537
0,6,6,70,0.00398
0,6,6,71,0.00273
0,6,6,72,0.00477
0,6,6,73,0.00162
0,6,6,74,0.00202
0,6,6,75,0.00288
0,6,6,76,0.00192
0,6,6,77,0.00132
0,6,6,78,0.00101
0,6,6,81,0.00082
0,6,6,82,0.00137
0,6,6,83,0.00048
0,6,6,84,0.00106
0,6,6,85,0.00045
0,6,6,86,0.00137
0,6,6,87,0.00302
0,6,6,88,0.00072
0,6,6,89,0.00030
0,6,7,56,0.00030
0,6,7,66,0.00041
0,6,7,67,0.00104
0,6,7,68,0.00257
0,6,7,69,0.00101
0,6,7,70,0.00076
0,6,7,71,0.00140
0,6,7,72,0.00164
0,6,7,73,0.00118
0,6,7,74,0.00247
0,6,7,75,0.00148
0,6,7,76,0.00116
0,6,7,83,0.00127
0,6,7,84,0.00065
0,6,7,85,0.00204
0,6,7,86,0.00152
0,6,7,87,0.00112
0,6,7,88,0.00149
0,6,7,89,0.00117
0,6,7,90,0.00135
0,6,7,91,0.00122
0,6,7,92,0.00158
0,6,7,93,0.00031
0,6,7,95,0.00029
0,6,8,61,0.00034
0,6,8,67,0.00124
0,6,8,68,0.00168
0,6,8,69,0.00072
0,6,8,70,0.00066
0,6,8,71,0.00159
0,6,8,72,0.00098
0,6,8,73,0.00128
0,6,8,74,0.00184
0,6,8,75,0.00026
0,6,8,84,0.00103
0,6,8,85,0.00072
0,6,8,86,0.00079
0,6,8,87,0.00033
0,6,8,91,0.00086
0,6,8,92,0.00100
0,6,8,96,0.00029
0,6,8,97,0.00032
0,6,9,61,0.00083
0,6,9,66,0.00046
0,6,9,67,0.00176
0,6,9,69,0.00073
0,6,9,70,0.00086
0,6,9,71,0.00051
0,6,9,72,0.00115
0,6,9,73,0.00094
0,6,9,74,0.00075
0,6,9,75,0.00026
0,6,9,85,0.00025
0,6,9,86,0.00051
0,6,9,87,0.00093
0,6,9,88,0.00092
0,6,9,92,0.00125
0,6,9,93,0.00116
0,6,9,94,0.00219
0,6,9,95,0.00263
0,6,9,96,0.00048
0,6,10,67,0.00027
0,6,10,68,0.00050
0,6,10,69,0.00090
0,6,10,70,0.00096
0,6,10,71,0.00048
0,6,10,72,0.00157
0,6,10,73,0.00072
0,6,10,74,0.00045
0,6,10,85,0.00082
0,6,10,96,0.00096
0,6,11,64,0.00066
0,6,11,65,0.00029
0,6,11,69,0.00080
0,6,11,70,0.00045
0,6,11,71,0.00038
0,6,11,72,0.00032
0,6,12,68,0.00027
0,6,12,70,0.00028
0,6,12,71,0.00025
0,6,12,72,0.00038
0,6,13,71,0.00027
0,6,13,72,0.00029
0,6,13,73,0.00031
0,6,14,66,0.00035
0,6,14,72,0.00038
0,8,-13,66,0.00028
0,8,-13,68,0.00040
0,8,-13,69,0.00113
0,8,-12,69,0.00026
0,8,-12,70,0.00103
0,8,-12,71,0.00029
0,8,-12,76,0.00054
0,8,-12,82,0.00036
0,8,-12,85,0.00030
0,8,-11,58,0.00086
0,8,-11,59,0.00053
0,8,-11,63,0.00043
0,8,-11,64,0.00128
0,8,-11,65,0.00416
0,8,-11,66,0.00105
0,8,-11,76,0.00061
0,8,-11,77,0.00073
0,8,-11,81,0.00029
0,8,-10,45,0.00048
0,8,-10,46,0.00164
0,8,-10,47,0.00194
0,8,-10,54,0.00086
0,8,-10,55,0.00121
0,8,-10,61,0.00029
0,8,-10,65,0.00505
0,8,-10,66,0.00089
0,8,-10,67,0.00045
0,8,-10,78,0.00028
0,8,-10,79,0.00076
0,8,-10,80,0.00045
0,8,-10,81,0.00025
0,8,-10,82,0.00027
0,8,-10,83,0.00049
0,8,-10,92,0.00026
0,8,-9,51,0.00082
0,8,-9,52,0.00154
0,8,-9,53,0.00141
0,8,-9,54,0.00039
0,8,-9,55,0.00302
0,8,-9,60,0.00135
0,8,-9,63,0.00136
0,8,-9,64,0.00039
0,8,-9,67,0.00113
0,8,-9,68,0.00031
0,8,-9,69,0.00085
0,8,-9,70,0.00149
0,8,-9,71,0.00034
0,8,-9,79,0.00037
0,8,-9,83,0.00029
0,8,-9,97,0.00036
0,8,-9,98,0.00031
0,8,-8,55,0.00103
0,8,-8,57,0.00027
0,8,-8,61,0.00191
0,8,-8,62,0.00484
0,8,-8,63,0.00489
0,8,-8,66,0.00025
0,8,-8,67,0.00140
0,8,-8,68,0.00228
0,8,-8,70,0.00306
0,8,-8,80,0.00033
0,8,-8,96,0.00042
0,8,-8,98,0.00053
0,8,-7,55,0.00119
0,8,-7,57,0.00034
0,8,-7,63,0.00769
0,8,-7,64,0.00820
0,8,-7,65,0.00121
0,8,-7,66,0.00032
0,8,-7,67,0.00053
0,8,-7,71,0.00029
0,8,-7,72,0.00071
0,8,-7,80,0.00032
0,8,-7,94,0.00030
0,8,-6,64,0.00170
0,8,-6,65,0.00042
0,8,-6,66,0.00071
0,8,-6,67,0.00153
0,8,-6,68,0.00034
0,8,-6,69,0.00058
0,8,-6,70,0.00040
0,8,-6,85,0.00041
0,8,-6,86,0.00028
0,8,-6,87,0.00035
0,8,-6,88,0.00036
0,8,-6,89,0.00027
0,8,-6,90,0.00030
0,8,-6,91,0.00070
0,8,-6,92,0.00043
0,8,-6,93,0.00027
0,8,-6,94,0.00035
0,8,-6,98,0.00030
0,8,-5,65,0.00284
0,8,-5,79,0.00061
0,8,-5,80,0.00044
0,8,-5,85,0.00032
0,8,-5,93,0.00044
0,8,-5,94,0.00037
0,8,-5,97,0.00049
0,8,-5,98,0.00030
0,8,-4,45,0.00035
0,8,-4,53,0.01193
0,8,-4,54,0.00050
0,8,-4,55,0.00530
0,8,-4,64,0.00040
0,8,-4,65,0.00276
0,8,-4,66,0.00033
0,8,-4,70,0.00026
0,8,-4,71,0.00031
0,8,-4,79,0.00038
0,8,-4,80,0.00042
0,8,-4,85,0.00045
0,8,-4,91,0.00280
0,8,-4,92,0.00244
0,8,-4,93,0.00055
0,8,-4,95,0.00034
0,8,-4,96,0.00081
0,8,-4,97,0.00039
0,8,-3,44,0.00045
0,8,-3,53,0.00130
0,8,-3,54,0.00272
0,8,-3,55,0.00178
0,8,-3,62,0.00071
0,8,-3,64,0.00111
0,8,-3,65,0.00102
0,8,-3,67,0.00033
0,8,-3,68,0.00030
0,8,-3,69,0.00052
0,8,-3,70,0.00043
0,8,-3,71,0.00043
0,8,-3,72,0.00039
0,8,-3,73,0.00037
0,8,-3,74,0.00031
0,8,-3,75,0.00045
0,8,-3,76,0.00076
0,8,-3,77,0.00062
0,8,-3,78,0.00053
0,8,-3,85,0.00110
0,8,-3,90,0.00113
0,8,-3,91,0.00056
0,8,-3,92,0.00102
0,8,-3,93,0.00193
0,8,-3,94,0.00182
0,8,-3,95,0.00150
0,8,-3,96,0.00121
0,8,-3,97,0.00045
0,8,-2,52,0.00029
0,8,-2,54,0.00160
0,8,-2,55,0.00092
0,8,-2,56,0.00079
0,8,-2,62,0.00083
0,8,-2,63,0.00048
0,8,-2,64,0.00096
0,8,-2,65,0.00225
0,8,-2,67,0.00083
0,8,-2,69,0.00043
0,8,-2,74,0.00092
0,8,-2,75,0.00117
