year,month,lat,lng,probability
0,8,34,15,0.00258
0,8,34,16,0.00157
0,8,34,17,0.00404
0,8,34,18,0.00506
0,8,34,19,0.00891
0,8,34,20,0.00585
0,8,34,21,0.00937
0,8,34,22,0.00426
0,8,34,23,0.00372
0,8,34,24,0.00449
0,8,34,25,0.00028
0,8,34,29,0.00027
0,8,35,11,0.00041
0,8,35,12,0.00151
0,8,35,13,0.00247
0,8,35,14,0.02804
0,8,35,15,0.00065
0,8,35,16,0.00028
0,8,35,17,0.00031
0,8,35,18,0.00089
0,8,35,19,0.00471
0,8,35,20,0.01596
0,8,35,21,0.01588
0,8,35,22,0.01040
0,8,35,23,0.00623
0,8,35,24,0.00083
0,8,35,25,0.00163
0,8,35,26,0.00103
0,8,36,11,0.00128
0,8,36,12,0.00035
0,8,36,15,0.00030
0,8,36,16,0.00100
0,8,36,17,0.00079
0,8,36,18,0.00213
0,8,36,19,0.00697
0,8,36,20,0.02324
0,8,36,21,0.04299
0,8,36,22,0.01720
0,8,36,23,0.02321
0,8,36,24,0.00776
0,8,36,25,0.00237
0,8,37,16,0.00366
0,8,37,17,0.00258
0,8,37,18,0.00065
0,8,37,19,0.00564
0,8,37,20,0.01748
0,8,37,21,0.01003
0,8,37,22,0.00035
0,8,37,23,0.00449
0,8,38,16,0.00309
0,8,38,17,0.00939
0,8,38,18,0.04691
0,8,38,19,0.00440
0,8,38,20,0.01232
0,8,38,21,0.00230
0,8,39,16,0.00276
0,8,39,17,0.00704
0,8,39,18,0.00977
0,8,39,19,0.01202
0,8,39,20,0.00095
0,8,40,16,0.00115
0,8,40,17,0.00298
0,8,40,18,0.00414
0,8,40,19,0.01270
0,8,41,17,0.00330
0,8,41,18,0.00503
0,8,41,19,0.00444
0,8,42,16,0.00151
0,8,42,17,0.00560
0,8,42,18,0.00204
0,10,30,17,0.00057
0,10,30,18,0.01256
0,10,30,19,0.01638
0,10,31,15,0.00485
0,10,31,16,0.01476
0,10,31,17,0.01631
0,10,31,18,0.01320
0,10,31,19,0.01507
0,10,31,24,0.00038
0,10,31,25,0.00294
0,10,31,26,0.00405
0,10,31,27,0.00205
0,10,31,28,0.00269
0,10,31,29,0.00194
0,10,31,30,0.00036
0,10,32,12,0.00353
0,10,32,13,0.00400
0,10,32,14,0.00801
0,10,32,15,0.01044
0,10,32,16,0.01011
0,10,32,17,0.00873
0,10,32,18,0.00331
0,10,32,19,0.00539
0,10,32,20,0.01113
0,10,32,21,0.00471
0,10,32,22,0.00244
0,10,32,23,0.02465
0,10,32,24,0.03811
0,10,32,25,0.01282
0,10,32,26,0.01272
0,10,32,27,0.00242
0,10,32,28,0.00185
0,10,32,29,0.00250
0,10,32,30,0.00049
0,10,32,32,0.00036
0,10,33,11,0.00136
0,10,33,12,0.01183
0,10,33,13,0.01492
0,10,33,14,0.00634
0,10,33,15,0.00514
0,10,33,16,0.00792
0,10,33,17,0.00848
0,10,33,18,0.00284
0,10,33,19,0.02222
0,10,33,20,0.01117
0,10,33,21,0.01170
0,10,33,22,0.01378
0,10,33,23,0.01693
0,10,33,24,0.00798
0,10,33,25,0.00444
0,10,33,26,0.00131
0,10,33,27,0.00120
0,10,33,28,0.00160
0,10,33,29,0.00245
0,10,33,30,0.00097
0,10,33,31,0.00048
0,10,33,32,0.00057
0,10,34,11,0.00180
0,10,34,12,0.02078
0,10,34,13,0.01162
0,10,34,14,0.00591
0,10,34,15,0.00259
0,10,34,16,0.00163
0,10,34,17,0.00338
0,10,34,18,0.00353
0,10,34,19,0.00068
0,10,34,20,0.01926
0,10,34,21,0.00435
0,10,34,22,0.00766
0,10,34,23,0.00394
0,10,34,24,0.00087
0,10,34,26,0.00039
0,10,34,27,0.00077
0,10,34,28,0.00169
0,10,34,29,0.00175
0,10,34,30,0.00081
0,10,34,31,0.00031
0,10,34,34,0.00087
0,10,35,11,0.00191
0,10,35,12,0.00698
0,10,35,13,0.04411
0,10,35,14,0.04797
0,10,35,15,0.00049
0,10,35,16,0.00167
0,10,35,17,0.00377
0,10,35,18,0.00112
0,10,35,19,0.00458
0,10,35,20,0.01867
0,10,35,21,0.01140
0,10,35,22,0.01213
0,10,35,23,0.00577
0,10,35,24,0.00933
0,10,35,25,0.00527
0,10,35,26,0.00267
0,10,35,27,0.00038
0,10,35,28,0.00065
0,10,36,11,0.00210
0,10,36,12,0.00050
0,10,36,13,0.00398
0,10,36,16,0.00090
0,10,36,17,0.00247
0,10,36,18,0.00193
0,10,36,19,0.00480
0,10,36,20,0.01341
0,10,36,21,0.01377
0,10,36,22,0.00800
0,10,36,23,0.01635
0,10,36,24,0.00607
0,10,36,25,0.00184
0,10,36,26,0.00112
0,10,37,16,0.00199
0,10,37,17,0.00361
0,10,37,18,0.00257
0,10,37,19,0.00939
0,10,37,20,0.01589
0,10,37,21,0.00268
0,10,37,22,0.00035
0,10,37,23,0.00324
0,10,38,16,0.00158
0,10,38,17,0.00583
0,10,38,18,0.00416
0,10,38,19,0.01010
0,10,38,20,0.01744
0,10,38,21,0.00383
0,10,39,16,0.00219
0,10,39,17,0.00730
0,10,39,18,0.00295
0,10,39,19,0.00774
0,10,39,20,0.00278
0,10,40,16,0.00045
0,10,40,17,0.00955
0,10,40,18,0.02241
0,10,40,19,0.00281
0,10,41,16,0.00073
0,10,41,17,0.02046
0,10,41,18,0.01139
0,10,41,19,0.01243
0,10,42,14,0.00031
0,10,42,15,0.00174
0,10,42,16,0.00491
0,10,42,17,0.00931
0,10,42,18,0.00455
0,10,43,14,0.00250
0,10,43,15,0.00181
0,10,44,13,0.00249
0,10,44,14,0.00051
1,0,30,17,0.00161
1,0,30,18,0.00735
1,0,30,19,0.02842
1,0,31,15,0.00951
1,0,31,16,0.01258
1,0,31,17,0.00807
1,0,31,18,0.01299
1,0,31,19,0.03553
1,0,31,24,0.00138
1,0,31,25,0.01469
1,0,31,26,0.01367
1,0,31,27,0.00733
1,0,31,28,0.00134
1,0,31,29,0.00123
1,0,31,32,0.00082
1,0,31,33,0.00145
1,0,31,34,0.00240
1,0,32,13,0.00278
1,0,32,14,0.01373
1,0,32,15,0.02329
1,0,32,16,0.01128
1,0,32,17,0.00764
1,0,32,18,0.00197
1,0,32,19,0.00973
1,0,32,20,0.00679
1,0,32,21,0.00290
1,0,32,22,0.00243
1,0,32,23,0.02304
1,0,32,24,0.02664
1,0,32,25,0.01356
1,0,32,26,0.01346
1,0,32,27,0.00648
1,0,32,28,0.00322
1,0,32,29,0.00387
1,0,32,30,0.01719
1,0,32,31,0.00333
1,0,32,32,0.00136
1,0,32,34,0.00128
1,0,33,11,0.00292
1,0,33,12,0.00961
1,0,33,13,0.00404
1,0,33,14,0.00451
1,0,33,15,0.00339
1,0,33,16,0.00973
1,0,33,17,0.00852
1,0,33,18,0.00372
1,0,33,19,0.00104
1,0,33,20,0.00859
1,0,33,21,0.00750
1,0,33,22,0.00863
1,0,33,23,0.01153
1,0,33,24,0.01006
1,0,33,25,0.00792
1,0,33,26,0.00974
1,0,33,27,0.00240
1,0,33,28,0.00482
1,0,33,29,0.00508
1,0,33,30,0.01542
1,0,33,31,0.01958
1,0,33,32,0.00230
1,0,33,33,0.00057
1,0,33,34,0.00050
1,0,34,10,0.00029
1,0,34,11,0.00129
1,0,34,12,0.02363
1,0,34,13,0.01155
1,0,34,14,0.00459
1,0,34,15,0.00269
1,0,34,17,0.00064
1,0,34,18,0.00077
1,0,34,19,0.00127
1,0,34,20,0.00520
1,0,34,21,0.01354
1,0,34,22,0.01697
1,0,34,23,0.00565
1,0,34,25,0.00181
1,0,34,26,0.00190
1,0,34,27,0.00059
1,0,34,28,0.00107
1,0,34,29,0.00192
1,0,34,30,0.00498
1,0,34,31,0.00611
1,0,34,32,0.00217
1,0,34,33,0.00036
1,0,34,34,0.00046
1,0,35,11,0.00171
1,0,35,12,0.00566
1,0,35,13,0.00894
1,0,35,14,0.00240
1,0,35,15,0.00214
1,0,35,16,0.00136
1,0,35,17,0.00068
1,0,35,18,0.00174
1,0,35,19,0.00622
1,0,35,20,0.00778
1,0,35,21,0.01084
1,0,35,22,0.01714
1,0,35,23,0.00928
1,0,35,24,0.00342
1,0,35,25,0.00792
1,0,35,26,0.00496
1,0,35,27,0.00031
1,0,35,28,0.00034
1,0,35,31,0.00048
1,0,35,32,0.00028
1,0,35,34,0.00052
1,0,35,35,0.00029
1,0,36,12,0.00042
1,0,36,13,0.00106
1,0,36,14,0.00031
1,0,36,15,0.00457
1,0,36,16,0.03211
1,0,36,17,0.00271
1,0,36,18,0.00336
1,0,36,19,0.00539
1,0,36,20,0.00858
1,0,36,21,0.00309
1,0,36,22,0.00166
1,0,36,23,0.00844
1,0,36,24,0.00593
1,0,36,25,0.00096
1,0,36,26,0.00081
1,0,36,31,0.00056
1,0,37,15,0.00130
1,0,37,16,0.00339
1,0,37,17,0.00355
1,0,37,18,0.00553
1,0,37,19,0.00534
1,0,37,20,0.01399
1,0,37,21,0.00099
1,0,37,22,0.00035
1,0,37,23,0.00260
1,0,37,24,0.00079
1,0,37,25,0.00047
1,0,37,26,0.00028
1,0,38,16,0.00226
1,0,38,17,0.00243
1,0,38,18,0.00308
1,0,38,19,0.01328
1,0,38,20,0.00999
1,0,38,21,0.00393
1,0,39,16,0.00345
1,0,39,17,0.00520
1,0,39,18,0.00256
1,0,39,19,0.00285
1,0,39,20,0.00086
1,0,40,16,0.00049
1,0,40,17,0.00807
1,0,40,18,0.02283
1,0,40,19,0.00384
1,0,41,15,0.00111
1,0,41,16,0.00274
1,0,41,17,0.01611
1,0,41,18,0.00956
1,0,41,19,0.00543
1,0,42,14,0.00235
1,0,42,15,0.00127
1,0,42,16,0.01572
1,0,42,17,0.00680
1,0,42,18,0.00344
1,0,43,13,0.00207
1,0,43,14,0.00073
1,0,44,12,0.00172
1,0,44,13,0.00108
1,2,30,17,0.00035
1,2,30,18,0.01838
1,2,30,19,0.04641
1,2,31,15,0.00399
1,2,31,16,0.00959
1,2,31,17,0.00982
1,2,31,18,0.00634
1,2,31,19,0.00552
1,2,31,24,0.00050
1,2,31,25,0.01503
1,2,31,26,0.00403
1,2,31,27,0.01760
1,2,31,28,0.00660
1,2,31,29,0.01242
1,2,31,30,0.00349
1,2,31,31,0.00269
1,2,31,32,0.00377
1,2,31,33,0.00356
1,2,31,34,0.00092
1,2,32,13,0.00373
1,2,32,14,0.01753
1,2,32,15,0.04462
1,2,32,16,0.00266
1,2,32,17,0.00092
1,2,32,18,0.00085
1,2,32,19,0.01773
1,2,32,20,0.01534
1,2,32,21,0.00062
1,2,32,22,0.00162
1,2,32,23,0.00608
1,2,32,24,0.00562
1,2,32,25,0.01073
1,2,32,26,0.03497
1,2,32,27,0.02499
1,2,32,28,0.01121
1,2,32,29,0.00930
1,2,32,30,0.00970
1,2,32,31,0.01194
1,2,32,32,0.00445
1,2,32,33,0.00267
1,2,32,34,0.00826
1,2,32,35,0.00027
1,2,33,11,0.00106
1,2,33,12,0.00738
1,2,33,13,0.00870
1,2,33,14,0.00223
1,2,33,15,0.00148
1,2,33,16,0.00085
1,2,33,17,0.00105
1,2,33,18,0.00975
1,2,33,19,0.01389
1,2,33,20,0.00786
1,2,33,21,0.00154
1,2,33,22,0.00664
1,2,33,23,0.00443
1,2,33,24,0.00484
1,2,33,25,0.00251
1,2,33,26,0.00239
1,2,33,27,0.00686
1,2,33,28,0.00831
1,2,33,29,0.01650
1,2,33,30,0.00722
1,2,33,31,0.00360
1,2,33,32,0.00980
1,2,33,33,0.00688
1,2,33,34,0.00288
1,2,33,35,0.00376
1,2,34,10,0.00039
1,2,34,11,0.00415
1,2,34,12,0.00712
1,2,34,13,0.00612
1,2,34,14,0.00233
1,2,34,15,0.00177
1,2,34,16,0.00097
1,2,34,17,0.00180
1,2,34,18,0.00199
1,2,34,19,0.00045
1,2,34,20,0.01243
1,2,34,21,0.00622
1,2,34,22,0.00178
1,2,34,23,0.01020
1,2,34,24,0.00839
1,2,34,25,0.00030
1,2,34,26,0.00290
1,2,34,27,0.00272
1,2,34,28,0.00101
1,2,34,29,0.00460
1,2,34,30,0.00397
1,2,34,31,0.00214
1,2,34,32,0.00234
1,2,34,33,0.00097
1,2,34,34,0.00891
1,2,34,35,0.00778
1,2,35,11,0.00042
1,2,35,12,0.00273
1,2,35,13,0.00169
1,2,35,14,0.00304
1,2,35,15,0.00336
1,2,35,16,0.00384
1,2,35,17,0.00623
1,2,35,18,0.00115
1,2,35,19,0.00470
1,2,35,20,0.01371
1,2,35,21,0.00915
1,2,35,22,0.00608
1,2,35,23,0.00183
1,2,35,24,0.00457
1,2,35,25,0.00581
1,2,35,26,0.00189
1,2,35,27,0.00041
1,2,35,28,0.00132
1,2,35,29,0.00108
1,2,35,30,0.00101
1,2,35,31,0.00094
1,2,35,32,0.00074
1,2,35,33,0.00077
1,2,35,34,0.00505
1,2,35,35,0.00376
1,2,36,12,0.00029
1,2,36,15,0.00116
1,2,36,16,0.00160
1,2,36,17,0.00441
1,2,36,18,0.00884
1,2,36,19,0.00378
1,2,36,20,0.00724
1,2,36,21,0.00422
1,2,36,22,0.00079
1,2,36,23,0.00505
1,2,36,24,0.00394
1,2,36,25,0.00147
1,2,36,26,0.00030
1,2,36,30,0.00032
1,2,36,34,0.00100
1,2,36,35,0.00091
1,2,37,15,0.00107
1,2,37,16,0.00385
1,2,37,17,0.00469
1,2,37,18,0.01026
1,2,37,19,0.00513
1,2,37,20,0.00479
1,2,37,21,0.00335
1,2,37,22,0.00035
1,2,37,23,0.00284
1,2,37,24,0.00241
1,2,37,25,0.00085
1,2,37,26,0.00057
1,2,38,16,0.00103
1,2,38,17,0.00489
1,2,38,18,0.00730
1,2,38,19,0.00930
1,2,38,20,0.00757
1,2,38,21,0.00393
1,2,39,16,0.00102
1,2,39,17,0.00382
1,2,39,18,0.00492
1,2,39,19,0.00467
1,2,39,20,0.00708
1,2,40,16,0.00031
1,2,40,17,0.00620
1,2,40,18,0.00665
1,2,40,19,0.00103
1,2,41,15,0.00290
1,2,41,16,0.01205
1,2,41,17,0.00841
1,2,41,18,0.02301
1,2,42,14,0.00236
1,2,42,15,0.00429
1,2,42,16,0.01541
1,2,42,17,0.01552
1,2,42,18,0.00755
1,2,43,13,0.00113
1,2,43,14,0.00029
1,2,44,12,0.00067
1,2,44,13,0.00046
1,4,30,18,0.00192
1,4,30,19,0.00187
1,4,30,28,0.00032
1,4,31,15,0.00086
1,4,31,16,0.02908
1,4,31,17,0.02210
1,4,31,18,0.02293
1,4,31,19,0.00353
1,4,31,25,0.01315
1,4,31,26,0.00274
1,4,31,27,0.01096
1,4,31,28,0.02488
1,4,31,29,0.01582
1,4,31,30,0.00141
1,4,31,31,0.00084
1,4,31,32,0.00076
1,4,31,33,0.00349
1,4,31,34,0.00105
1,4,32,14,0.00530
1,4,32,15,0.02679
1,4,32,16,0.02338
1,4,32,17,0.02278
1,4,32,18,0.00777
1,4,32,19,0.00494
1,4,32,20,0.00304
1,4,32,21,0.00027
1,4,32,22,0.00032
1,4,32,23,0.00149
1,4,32,24,0.00930
1,4,32,25,0.01981
1,4,32,26,0.04482
1,4,32,27,0.02748
1,4,32,28,0.02250
1,4,32,29,0.00738
1,4,32,30,0.00432
1,4,32,31,0.00403
1,4,32,32,0.00367
1,4,32,33,0.00527
1,4,32,34,0.00409
1,4,33,11,0.00135
1,4,33,12,0.00407
1,4,33,13,0.00240
1,4,33,14,0.00854
1,4,33,15,0.00939
1,4,33,16,0.00813
1,4,33,17,0.01582
1,4,33,18,0.00822
1,4,33,19,0.00493
1,4,33,20,0.00934
1,4,33,21,0.00206
1,4,33,22,0.01349
1,4,33,23,0.00643
1,4,33,24,0.00253
1,4,33,25,0.00244
1,4,33,26,0.00501
1,4,33,27,0.00908
1,4,33,28,0.00889
1,4,33,29,0.00315
1,4,33,30,0.00258
1,4,33,31,0.00308
1,4,33,32,0.00330
1,4,33,33,0.00589
1,4,33,34,0.00640
1,4,33,35,0.00254
1,4,34,10,0.00062
1,4,34,11,0.00147
1,4,34,12,0.00392
1,4,34,13,0.01077
1,4,34,14,0.00252
1,4,34,15,0.00780
1,4,34,16,0.00508
1,4,34,17,0.00371
1,4,34,18,0.01579
1,4,34,19,0.00176
1,4,34,20,0.00462
1,4,34,21,0.00167
1,4,34,22,0.00535
1,4,34,23,0.00102
1,4,34,24,0.00094
1,4,34,25,0.00109
1,4,34,26,0.00173
1,4,34,27,0.00351
1,4,34,28,0.00251
1,4,34,29,0.00176
1,4,34,30,0.00137
1,4,34,31,0.00190
1,4,34,32,0.00140
1,4,34,33,0.00265
1,4,34,34,0.00648
1,4,34,35,0.00466
1,4,35,11,0.00517
1,4,35,12,0.00451
1,4,35,13,0.00837
1,4,35,14,0.01149
1,4,35,15,0.00324
1,4,35,17,0.00040
1,4,35,18,0.00130
1,4,35,19,0.00122
1,4,35,20,0.00301
1,4,35,21,0.00204
1,4,35,22,0.00474
1,4,35,23,0.00115
1,4,35,24,0.00369
1,4,35,25,0.00376
1,4,35,26,0.00108
1,4,35,27,0.00160
1,4,35,28,0.00229
1,4,35,29,0.00098
1,4,35,30,0.00083
1,4,35,31,0.00059
1,4,35,32,0.00106
1,4,35,33,0.00357
1,4,35,34,0.00609
1,4,35,35,0.00654
1,4,36,11,0.00112
1,4,36,12,0.00085
1,4,36,13,0.00065
1,4,36,15,0.00054
1,4,36,16,0.00077
1,4,36,17,0.00115
1,4,36,18,0.00195
1,4,36,19,0.00421
1,4,36,20,0.00324
1,4,36,21,0.00626
1,4,36,22,0.00215
1,4,36,23,0.00555
1,4,36,24,0.00304
1,4,36,25,0.00262
1,4,36,26,0.00087
1,4,36,27,0.00033
1,4,36,30,0.00119
1,4,36,31,0.00075
1,4,36,34,0.01227
1,4,36,35,0.00426
1,4,37,15,0.00056
1,4,37,16,0.00215
1,4,37,17,0.00234
1,4,37,18,0.00577
1,4,37,19,0.00641
1,4,37,20,0.00603
1,4,37,21,0.00424
1,4,37,22,0.00035
1,4,37,23,0.00328
1,4,37,24,0.00211
1,4,37,25,0.00317
1,4,37,26,0.00041
1,4,38,16,0.00212
1,4,38,17,0.00921
1,4,38,18,0.00505
1,4,38,19,0.00811
1,4,38,20,0.00719
1,4,38,21,0.00393
1,4,38,24,0.00038
1,4,38,25,0.00125
1,4,38,26,0.00033
1,4,39,17,0.00398
1,4,39,18,0.00354
1,4,39,19,0.00695
1,4,39,20,0.00676
1,4,39,25,0.00028
1,4,40,17,0.00431
1,4,40,18,0.01089
1,4,40,19,0.00135
1,4,41,15,0.00043
1,4,41,16,0.02009
1,4,41,17,0.02052
1,4,41,18,0.01315
1,4,41,19,0.00146
1,4,42,13,0.00031
1,4,42,14,0.00185
1,4,42,15,0.00528
1,4,42,16,0.01588
1,4,42,17,0.01236
1,4,42,18,0.00238
1,4,43,13,0.00060
1,4,43,14,0.00149
1,4,43,15,0.00089
1,4,43,16,0.00335
1,6,30,18,0.00498
1,6,30,19,0.00282
1,6,31,15,0.00168
1,6,31,16,0.00177
1,6,31,17,0.00493
1,6,31,18,0.00576
1,6,31,19,0.00119
1,6,31,25,0.00756
1,6,31,26,0.01004
1,6,31,27,0.00430
1,6,31,28,0.00362
1,6,31,29,0.00482
1,6,31,30,0.00196
1,6,31,31,0.00446
1,6,31,32,0.02377
1,6,31,33,0.00157
1,6,32,13,0.00113
1,6,32,14,0.04182
1,6,32,15,0.02028
1,6,32,16,0.02121
1,6,32,17,0.01871
1,6,32,18,0.02595
1,6,32,19,0.00102
1,6,32,20,0.00230
1,6,32,21,0.00334
1,6,32,22,0.00160
1,6,32,23,0.00469
1,6,32,24,0.00790
1,6,32,25,0.02369
1,6,32,26,0.06326
1,6,32,27,0.02206
1,6,32,28,0.00463
1,6,32,29,0.00384
1,6,32,30,0.01665
1,6,32,31,0.00672
1,6,32,32,0.00328
1,6,32,33,0.00189
1,6,32,34,0.00060
1,6,33,11,0.00144
1,6,33,12,0.00503
1,6,33,13,0.02295
1,6,33,14,0.02179
1,6,33,15,0.01493
1,6,33,16,0.02091
1,6,33,17,0.01195
1,6,33,18,0.01316
1,6,33,19,0.00205
1,6,33,20,0.00131
1,6,33,21,0.00811
1,6,33,22,0.00890
1,6,33,23,0.00168
1,6,33,24,0.00254
1,6,33,25,0.00326
1,6,33,26,0.00357
1,6,33,27,0.00616
1,6,33,28,0.00550
1,6,33,29,0.00482
1,6,33,30,0.00287
1,6,33,31,0.00205
1,6,33,32,0.00394
1,6,33,33,0.00329
1,6,33,34,0.00141
1,6,34,10,0.00030
1,6,34,11,0.00481
1,6,34,12,0.00351
1,6,34,13,0.01373
1,6,34,14,0.00222
1,6,34,15,0.00229
1,6,34,16,0.00378
1,6,34,17,0.00444
1,6,34,18,0.01256
1,6,34,19,0.00128
1,6,34,20,0.00137
1,6,34,21,0.00297
1,6,34,22,0.00134
1,6,34,23,0.00117
1,6,34,24,0.00154
1,6,34,25,0.00158
1,6,34,26,0.00427
1,6,34,27,0.00161
1,6,34,28,0.00200
1,6,34,29,0.00245
1,6,34,30,0.00175
1,6,34,31,0.00776
1,6,34,32,0.00321
1,6,34,33,0.00516
1,6,34,34,0.00509
1,6,34,35,0.00222
1,6,35,11,0.00354
1,6,35,12,0.00696
1,6,35,13,0.00316
1,6,35,14,0.00107
1,6,35,15,0.00124
1,6,35,16,0.00148
1,6,35,17,0.00133
1,6,35,18,0.00114
1,6,35,19,0.00241
1,6,35,20,0.00262
1,6,35,21,0.00347
1,6,35,22,0.00407
1,6,35,23,0.00191
1,6,35,24,0.00120
1,6,35,25,0.00165
1,6,35,26,0.00073
1,6,35,27,0.00079
1,6,35,28,0.00109
1,6,35,29,0.00109
1,6,35,30,0.00062
1,6,35,31,0.00088
1,6,35,32,0.00470
1,6,35,33,0.01031
1,6,35,34,0.00454
1,6,35,35,0.01326
1,6,36,10,0.00081
1,6,36,11,0.00627
1,6,36,12,0.00233
1,6,36,13,0.00107
1,6,36,16,0.00033
1,6,36,17,0.00049
1,6,36,18,0.00138
1,6,36,19,0.00262
1,6,36,20,0.00176
1,6,36,21,0.00297
1,6,36,22,0.00551
1,6,36,23,0.00528
1,6,36,24,0.00373
1,6,36,25,0.00301
1,6,36,26,0.00212
1,6,36,27,0.00036
1,6,36,30,0.00036
