22/03/2010;-24,3947;99,5107;1 780,66;4 451,66;1 335,50;;0,71;11,06;3,56;;2;M. Eriksen;IOG10-SM003;;
23/03/2010;-24,4876;98,1066;4 897,21;3 832,60;0;;0,64;6,6;0;;2;M. Eriksen;IOG10-SM004;;
22/03/2010;-24,4935;96,4434;14 358,22;88 542,35;4 786,07;;2,15;220,16;162,73;;2;M. Eriksen;IOG10-SM005;;
23/03/2010;-24,0191;94,8233;4 995,14;9 250,27;2 590,07;;0,91;21,15;24,79;;2;M. Eriksen;IOG10-SM006;;
26/03/2010;-21,4145;75,2972;15 797,43;4 070,08;850,81;;1,22;5,93;27,57;;2;M. Eriksen;IOG10-SM007;;
31/03/2010;-21,2668;72,1455;1 282,41;3 373,72;453,78;;0,22;13;69,72;;2;M. Eriksen;IOG10-SM010;;
01/04/2010;-21,049;68,4367;11 186,87;15 071,55;4 523,92;;0;1,35;579,2;;2;M. Eriksen;IOG10-SM011;;
02/04/2010;-20,6787;64,942;52 575,00;99 547,74;9 480,74;;12,28;967,9;6 655,26;;2,5;M. Eriksen;IOG10-SM012;;
03/04/2010;-20,2472;61,6722;1 039,18;4 429,31;1 294,72;;0,21;21,66;88,28;;2,5;M. Eriksen;IOG10-SM013;10;
