Date;Latitude;Longitude;cd1;cd2;cd3;cd4;wd1;wd2;wd3;wd4;SeaState;Source;Info;Comments;
30/07/2009;27,5667;-157,3833;;;;1,2;;;;89,44;;H. Carson;ENPG 2009;;
21/07/2009;30,95;-157,35;;;;1,57;;;;694,34;;H. Carson;ENPG 2009;;
22/07/2009;33,4;-156,9333;;;;5,75;;;;4 463,17;;H. Carson;ENPG 2009;;
23/07/2009;34,5;-153,25;;;;5,41;;;;2 189,57;;H. Carson;ENPG 2009;;
24/07/2009;35,4167;-149,8833;;;;5,47;;;;4 397,28;;H. Carson;ENPG 2009;;
25/07/2009;36;-146,3333;;;;5,17;;;;2 131,34;;H. Carson;ENPG 2009;;
26/07/2009;36,5;-142,0833;;;;8,36;;;;1 794,93;;H. Carson;ENPG 2009;;
27/07/2009;37,1667;-138,9167;;;;0,73;;;;1 009,66;;H. Carson;ENPG 2009;;
28/07/2009;37,15;-138,9;;;;0,49;;;;24,56;;H. Carson;ENPG 2009;;
