Date;Latitude;Longitude;cd1;cd2;cd3;cd4;wd1;wd2;wd3;wd4;SeaState;Source;Info;Comments;
25/07/2009;29,7333;-150,6167;;;;10,45;;;;4 750,31;;H. Carson;ENPG 2009;;
26/07/2009;31,0667;-148,8;;;;9,23;;;;8 854,48;;H. Carson;ENPG 2009;;
27/07/2009;32,5667;-147,4167;;;;4,51;;;;3 879,38;;H. Carson;ENPG 2009;;
28/07/2009;34,4333;-145,8167;;;;5,31;;;;3 546,05;;H. Carson;ENPG 2009;;
29/07/2009;36,5;-144,9;;;;9,21;;;;7 447,62;;H. Carson;ENPG 2009;;
30/07/2009;37,9667;-143,4833;;;;8,32;;;;4 459,81;;H. Carson;ENPG 2009;;
